"Ferroptosis","Apoptosis","Pyroptosis"
0.599603945148631,-0.058723598840473,-0.109590630981374
0.55055408812597,-0.021151395562339,0.153184095242845
0.433013791213866,-0.0513577235091769,-0.062808880027508
0.212669301331799,0.0636660975192249,0.213921958895235
0.186339403673204,0.0185852501350838,-0.0944892482802098
0.521640780526956,0.0619432814221018,0.573666568268112
0.0146870675995731,0.0419891897413591,-0.0863087127093452
-0.111540263294115,0.01429689001461,0.194120213170088
0.524618980895644,0.0303827850523269,-0.0374882043584327
0.865578852366411,0.140243076911187,-0.090709210524245
0.158308584168997,0.0944357819733536,-0.0333153292267025
0.27580974301122,0.0481991153534764,0.159648547777904
0.138405362630383,-0.00851854626398479,0.0713708094672404
-0.0414554876223934,-0.0545377834497645,-0.120531525145409
0.249250096459952,-0.0682176952969505,-0.154874225441297
0.178655991704843,-0.0394743898210307,0.113349800189647
-0.0362107187072717,-0.13336099353075,-0.140058704888271
-0.167813416390212,-0.0414852229883396,0.0340956099252006
0.165082735246444,0.0251981622574501,-0.0381640807756077
0.0246108681534043,0.0216851434374551,0.185378614298414
0.0292648565685135,-0.0237309647116133,0.0264000325309174
0.0105590088545401,-0.0912951658985147,-0.0389315952209804
0.0863038101311696,-0.12864783969437,0.377985412801789
0.0050696266168998,0.140252669773396,0.160104680365647
0.0650076771870511,-0.126133744453291,0.173538512152373
-0.115396110669655,0.101646623502714,0.0747535566695765
-0.266830945779274,-0.0371692990249522,-0.118467890496417
0.0180345060694296,0.0640979712993035,0.163993735516299
-0.0958706491925776,0.168813853868594,-0.0661231513729825
-0.0680148542124219,0.0889405703455164,0.158477282791188
-0.0534688247690221,0.140145090861171,-0.0695740510735226
-0.0517400311310951,-0.0601523709657499,0.249154075553005
0.102991678008988,0.0875614333637074,-0.139242178412391
0.126076799174655,0.220300428536084,0.135882303329592
0.146508256446703,0.125934892155125,-0.12399865730237
0.0281209794970365,-0.0660609234744977,0.157240787665824
-0.130803314467738,0.0648412159498221,-0.076487096487932
-0.0409104051420318,-0.0386261911184834,-0.165915603300381
0.116803536907293,0.389905238459367,-0.0930997245888858
0.0218051068964902,-0.0317215420353153,-0.0521745574615771
-0.236875939395631,0.169374181684885,-0.0844914343718838
0.105287741715758,0.061620474572355,0.384211846002876
0.128312761970613,-0.10135131001262,-0.107024270437364
0.025847891873242,-0.0502313845074067,-0.054101743801967
0.068917046359501,-0.0503333133400868,-0.0536732092728623
0.20247890304093,-0.0824732172971505,-0.112188710851225
0.244836556339473,0.0811209115722347,0.305523008339029
0.293647660077198,-0.0826554199848237,-0.073315928361235
-0.142781849101465,-0.0665390764916164,0.186120001999222
0.888139610921656,0.087555417462598,0.117182809921153
0.320434557125161,-0.0800401285625352,-0.10178907724983
0.336753310361644,-0.0372526676596549,-0.0465123837888445
0.310668401002216,0.129533397373279,-0.108747425049631
0.00511602612200468,-0.0967087788217238,-0.122118417766813
0.388737341859823,0.23456087133196,-0.0782878873518813
0.456345731158888,0.153267026301266,-0.0830354359934362
0.125317581389814,-0.0750001840408978,-0.0786052705638603
0.113373698939469,0.0199294703874881,-0.0762859420717445
0.101391261163361,-0.0230401199773554,-0.0952268870369147
0.205616843742341,0.0107921965010494,-0.0707874824455479
0.217179687618576,-0.033431432515586,-0.0912671676716103
-0.0864386868103847,0.112128284774428,0.0671448236438316
-0.109492009860406,-0.0203542577641376,0.130011074658239
0.240370391796521,-0.0418756556604653,0.09351073597015
-0.00824458747939949,0.10728781445022,-0.112474694604898
-0.0261258798116053,-0.01268904590334,-0.0123227994270038
0.101041087023734,0.0939820500399823,0.152698483675957
-0.0516947916874837,-0.111507685399633,-0.176886355586375
0.0273260843784111,0.10030536248964,-0.128911171403031
-0.25430119886666,0.160437183047446,0.0467515915254144
0.0547899362335946,0.0562801044322248,-0.00295951079476067
0.110481622733925,-0.0492818470848147,-0.00022922081136531
