"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.000927598980432068,-0.36413541819829,0.208,0.475,1,"MTHFD2"
0.000930803652865235,-0.260020094215082,0.479,0.762,1,"RAD21"
0.000932440514100775,0.135424577859925,0.396,0.202,1,"MAPT"
0.000934113498311975,-0.556195454923829,0.208,0.48,1,"PRKCDBP"
0.000934631073917176,0.265321410883107,0.188,0.065,1,"CXorf22"
0.000934887947128967,0.281013181900756,0.25,0.102,1,"PQLC2"
0.000937418548092278,-0.213291284274276,0.521,0.791,1,"LMNA"
0.000938428486637756,0.540980128724569,0.646,0.506,1,"PCNT"
0.000939090720845996,0.859662656045127,0.271,0.122,1,"NPY1R"
0.000939137946146872,-0.303982631881583,0.125,0.385,1,"GNPAT"
0.000943649559730931,0.467114147297727,0.104,0.363,1,"SARNP"
0.000943867259147644,-0.221343895176488,0.271,0.553,1,"PTBP1"
0.00094416122503442,0.297586702233661,0.229,0.088,1,"SRRM3"
0.000945586426440034,-0.388099004751635,0.104,0.333,1,"MMGT1"
0.000947100168757713,0.668031633042837,0.542,0.397,1,"PARD3B"
0.000947464741675107,-0.145494476397704,0.062,0.295,1,"BTBD1"
0.00094865031613479,1.41421247665172,0.188,0.063,1,"ZNF215"
0.000949557258386222,0.428124266657577,0.583,0.387,1,"HERC6"
0.000952858920329019,-0.175599438225822,0.333,0.587,1,"ARFGEF2"
0.00095320290854713,0.325577457228985,0.479,0.812,1,"FLJ39653"
0.000954830072493537,0.542714605734646,0.229,0.088,1,"LRFN4"
0.000954895789881574,-0.463707449889924,0.104,0.336,1,"MRPS9"
0.000955120369052002,0.140587329173706,0.312,0.151,1,"CKAP2"
0.000955226797966927,0.542286996356337,0.146,0.041,1,"LOC100287216"
0.000956876003676187,0.308746456867644,0.5,0.341,1,"THADA"
0.000956891111269656,-0.114588334252636,0.083,0.324,1,"LOC653566"
0.000957228522336882,-0.459021065603529,0.354,0.633,1,"ELTD1"
0.00095772525857699,0.118735277300014,0.167,0.053,1,"ACBD7"
0.000958632953214398,-0.611348761137493,0.062,0.28,1,"COMMD8"
0.000961017122604413,-0.260941328386978,0.25,0.504,1,"C11orf2"
0.000962156817437821,0.984515155791534,0.229,0.09,1,"TMEM200B"
0.000962648433476239,-0.375394681457623,0.083,0.321,1,"HARS"
0.000964469801649322,-1.45770431543793,0.125,0.343,1,"FITM1"
0.000966587190485942,-0.424642798923367,0.146,0.382,1,"TMX4"
0.000970124389731694,0.638652595012875,0.458,0.307,1,"RBM19"
0.00097419088002901,0.241780085390557,0.625,0.482,1,"TRIO"
0.000974611148044159,-0.673551298703273,0.125,0.343,1,"LSM1"
0.000977632866523345,-0.221065297669591,0.458,0.786,1,"HNRNPM"
0.000979702821372153,0.969142659355582,0.271,0.119,1,"TSPAN33"
0.000980777488338047,0.451905325031146,0.146,0.042,1,"GABRA3"
0.000980819951558663,0.790929995789179,0.125,0.375,1,"SLC25A28"
0.000982893373445196,0.154767085689268,0.562,0.379,1,"AGAP1"
0.000983490711650379,1.21736120218,0.292,0.138,1,"LINC00340"
0.000986686279739011,0.12373023986689,0.208,0.076,1,"SH3BP1"
0.000986880736145416,-0.754408774866345,0.104,0.329,1,"IFI35"
0.000988930490192065,0.26938340236837,0.125,0.032,1,"LHX9"
0.000991800652821753,0.192542390491353,0.208,0.477,1,"PRNP"
0.000993722658816292,0.312512485466131,0.208,0.078,1,"PCDP1"
0.000995930949097975,0.412293495231316,0.146,0.042,1,"CHRNB4"
0.000996169286236905,-0.831082039784496,0.125,0.377,1,"MRPL54"
0.000997258140189791,0.171733064347753,0.333,0.17,1,"MCART1"
0.00099749380226803,0.145045598619322,0.125,0.032,1,"LOC286370"
0.000999543478500403,-0.34930022330141,0.125,0.377,1,"TAF10"
0.00100173091229846,0.505622261734139,0.604,0.474,1,"TK2"
0.00100358869618498,0.34918152792125,0.146,0.042,1,"LOC284798"
0.00100441520310968,-0.176463955194111,0.104,0.346,1,"CHKB"
0.00100521421394942,0.142624991369296,0.188,0.066,1,"PI15"
0.00100595225353268,0.233593463840679,0.229,0.09,1,"SLC22A13"
0.00100727137584007,0.487007334289508,0.396,0.224,1,"CROCC"
0.00101276604055409,0.362085513621706,0.167,0.053,1,"CRP"
0.00101471035817687,-0.327340833816648,0.417,0.699,1,"RBM6"
0.00101583520551074,0.171427608330725,0.188,0.065,1,"SCML2"
0.00102267927325463,-0.273972788348794,0.104,0.35,1,"CEBPG"
0.00102294598194131,-0.548865275018148,0.125,0.368,1,"NSMCE1"
0.00102359736273304,0.499161180478981,0.125,0.032,1,"BSPH1"
0.00102359736273304,0.348878612743604,0.125,0.032,1,"LINC00536"
0.00102381086349473,-0.13222805251779,0.042,0.268,1,"TFAM"
0.00102464669977054,0.244228016277973,0.354,0.204,1,"TOP2A"
0.00102831065931552,0.463604208827573,0.354,0.187,1,"ARID3A"
0.00103236771082677,-0.185149492474148,0.083,0.317,1,"RANBP1"
0.001034767973926,0.338505456634444,0.146,0.042,1,"LOC100134368"
0.00103547956774375,0.718309267179907,0.188,0.065,1,"ITK"
0.00104134944778559,0.128500791807573,0.125,0.032,1,"KCNS2"
0.00104204508189763,-0.192585108036182,0.188,0.457,1,"FAM214A"
0.00104205307924671,0.618175238382119,0.688,0.654,1,"AASS"
0.00104436383832337,-0.225982733554817,0.646,0.856,1,"PCM1"
0.00104521460776356,0.131373169092341,0.188,0.063,1,"LPPR5"
0.00104608319329064,0.15755516304093,0.229,0.093,1,"CTAGE1"
0.00105033192790555,0.25853802431308,0.125,0.032,1,"GABRA5"
0.00105145530020438,0.258158748729939,0.5,0.311,1,"AK4"
0.00105541724643152,0.182407369555255,0.312,0.149,1,"SQLE"
0.00105734699393117,0.264272638881756,0.188,0.066,1,"TMEM139"
0.00106003591798887,-0.184849117989904,0.042,0.256,1,"NOL11"
0.00106017133886937,-0.185184581940463,0.271,0.526,1,"CNDP2"
0.00106028730924696,0.145270695940797,0.292,0.131,1,"LOC100129387"
0.00106221909362991,0.116450721755824,0.188,0.065,1,"NR2F1"
0.00106618642534074,-0.258686784161818,0.188,0.43,1,"EXOSC10"
0.00106851233593137,0.119925849596398,0.125,0.032,1,"LOC100507050"
0.00107072240138142,0.17670772441207,0.167,0.053,1,"ZSCAN20"
0.00107359313261003,-0.593789233517389,0.188,0.423,1,"GOLGA7"
0.00107478404625634,-0.475259469991034,0.167,0.438,1,"EIF6"
0.00107582709451789,0.545862752946663,0.188,0.065,1,"FBLN7"
0.00107771130266112,0.35809837780227,0.125,0.032,1,"EID2B"
0.00107982960691618,-0.700016809053726,0.229,0.452,1,"IFIT3"
0.0010800388544952,0.755297492572312,0.438,0.275,1,"TEAD3"
0.00108176420695498,-0.217088773564389,0.125,0.375,1,"CNOT8"
0.00108176420695498,-0.214506894771654,0.125,0.375,1,"PMVK"
0.00108269140025682,0.288063751567661,0.188,0.065,1,"SLC6A4"
0.00108350563206014,-0.229786931635922,0.271,0.586,1,"RFC1"
0.0010840730786946,0.487972271879046,0.438,0.284,1,"PVRL3"
0.00108450073548584,-0.172340961293174,0.562,0.788,1,"EPB41L2"
0.00108698347589309,0.113337073292811,0.125,0.032,1,"SOWAHA"
0.00108915522166948,0.204182758395941,0.521,0.336,1,"MAPK8IP3"
0.00108935054576621,-0.292180151733918,0.167,0.433,1,"ADH5"
0.00109764001032389,-0.569536335434906,0.208,0.428,1,"RAF1"
0.00109977279558799,0.295228158638707,0.167,0.051,1,"C19orf21"
0.00109983278010063,0.560828291402942,0.146,0.042,1,"DGCR11"
0.00109983278010063,0.26257694237599,0.146,0.042,1,"TRIP13"
0.0011000198841343,0.328913815426387,0.25,0.107,1,"TRIM45"
0.0011014234455595,-0.538708136029208,0.25,0.514,1,"CDH13"
0.00110428982065812,-0.384304637918684,0.208,0.433,1,"WDFY1"
0.00110490586593368,0.645559766512908,0.292,0.139,1,"CIB2"
0.00110668394599538,-0.363537761438928,0.188,0.441,1,"RNF167"
0.00110822671121324,0.456974102491892,0.146,0.042,1,"KRTAP4-6"
0.00111055569485438,0.15165369572563,0.188,0.065,1,"CASS4"
0.00111445909402468,0.959146894589618,0.292,0.141,1,"ZFP30"
0.00111524452774707,0.152739746675673,0.125,0.032,1,"CAPN13"
0.00111618665897203,0.387501235647338,0.167,0.053,1,"PLA2G3"
0.00112125160790864,0.508950891456071,0.333,0.171,1,"TMEM132A"
0.00112360487840118,0.356410865583253,0.396,0.217,1,"IKZF4"
0.00112371062884058,1.83833553601622,0.229,0.092,1,"LOC285627"
0.00112481483682935,1.97299246786866,0.125,0.032,1,"BFSP2"
0.00113005858118791,0.198488831732663,0.167,0.054,1,"ADAMDEC1"
0.00113048702760113,0.670514938652201,0.375,0.202,1,"KCNC4"
0.00113082802560249,0.304828904277223,0.354,0.187,1,"CHAF1A"
0.00113128917615297,-0.401795606203095,0.104,0.34,1,"PPCS"
0.00113755140695769,0.678613193929162,0.562,0.353,1,"ING3"
0.00114239825949524,0.194834314013859,0.146,0.042,1,"ASPDH"
0.00114275022066303,-0.138825268761461,0.104,0.333,1,"ACYP2"
0.00114294255837681,0.369502083289432,0.208,0.08,1,"MSX2P1"
0.00114347085802399,0.444356014019539,0.188,0.063,1,"CENPBD1"
0.00114399828185865,0.476356665876934,0.25,0.104,1,"BSPRY"
0.00114420024636209,0.318942789251462,0.208,0.076,1,"AMDHD2"
0.00114494193430232,-0.456671817071744,0.062,0.29,1,"BRE"
0.00114670479693906,0.324192247994131,0.521,0.34,1,"KLHL8"
0.00114728451214198,0.356271103454842,0.271,0.119,1,"PADI2"
0.00114973897559286,0.683890775340176,0.271,0.124,1,"ANKDD1A"
0.00114997730655957,-0.278965592467919,0.188,0.441,1,"CPNE8"
0.00115068680423874,0.196983600375909,0.271,0.114,1,"MMP9"
0.00115084496142478,-0.81748828758612,0.062,0.282,1,"C4orf52"
0.00115154899533562,-0.237715929981331,0.208,0.443,1,"MTMR6"
0.00115236106493216,-0.171540634456849,0.208,0.489,1,"RNF20"
0.00115301424442099,-0.358802758127434,0.208,0.472,1,"NDEL1"
0.00115834044842857,-0.688567966475058,0.021,0.222,1,"USE1"
0.00116091922350448,0.869410399793671,0.188,0.065,1,"LPAR2"
0.00116236917492991,0.168151664394611,0.375,0.214,1,"SPEF2"
0.00116919545958557,0.635610213325157,0.188,0.066,1,"SERPINB10"
0.00117055486378263,-0.342757698988769,0.229,0.506,1,"EIF2A"
0.00117085860691745,0.382391236265983,0.458,0.275,1,"SLC25A26"
0.00117286971533397,0.549784296478838,0.229,0.514,1,"LOC100507217"
0.0011738154951948,0.567731156217951,0.125,0.032,1,"ZNF239"
0.00117743617947736,-0.339805121005334,0.062,0.272,1,"CHCHD3"
0.00118053074224228,-0.325369896478324,0.062,0.278,1,"CKLF"
0.00118334223271522,0.284598516651437,0.208,0.08,1,"ABCC13"
0.00118334223271522,0.185516539876123,0.208,0.08,1,"TPX2"
0.00118384930858278,0.49335115322586,0.125,0.032,1,"UCN2"
0.00118542004843689,-0.452498595616387,0.125,0.358,1,"C15orf17"
0.00119396231836507,0.139460808778763,0.125,0.032,1,"C1QL2"
0.00119404157672484,0.130500949703445,0.125,0.38,1,"MRPL28"
0.00119734580291487,-0.186741578402199,0.25,0.538,1,"RBL2"
0.00119752101648807,-0.107712563207354,0.083,0.323,1,"UTP23"
0.00120177242640423,0.486714639418739,0.583,0.414,1,"PLEKHG2"
0.00120379508240435,0.275834419479027,0.333,0.16,1,"KIAA0895L"
0.00120415508972057,0.354455820049759,0.125,0.032,1,"NRL"
0.00120439154632541,-0.204634115187176,0.125,0.367,1,"FAF2"
0.00120455159026869,0.158436621474303,0.146,0.042,1,"BEND6"
0.00120455159026869,0.189907740489377,0.146,0.042,1,"FBXL22"
0.00120480623097485,0.282529715799774,0.25,0.104,1,"CAPN5"
0.00120501109371124,-0.201796346628142,0.25,0.509,1,"IER3IP1"
0.00121281494672683,0.265720375830823,0.354,0.19,1,"LMBRD2"
0.00121368138003432,0.168268715017119,0.146,0.042,1,"CLEC4GP1"
0.00121368138003432,0.118913534200117,0.146,0.042,1,"NRSN1"
0.00121766538923486,-0.270951407549591,0.125,0.37,1,"ACOT13"
0.00121799741460127,0.265901232576899,0.167,0.054,1,"LOC339874"
0.00122287505084711,0.410957736204953,0.146,0.042,1,"GJB3"
0.00122456688136754,0.245032922628324,0.646,0.482,1,"NAV2"
0.00122629754095098,0.226157645900959,0.167,0.054,1,"DSG4"
0.00122629754095098,0.43609626334935,0.167,0.054,1,"PON3"
0.00122913011471213,0.103772690427967,0.188,0.066,1,"SLC15A1"
0.00123213300669017,0.126031555248177,0.146,0.042,1,"GALNT3"
0.00123214105216322,0.126292243909779,0.208,0.08,1,"NEFL"
0.00123236711990928,0.166487368778662,0.333,0.175,1,"EZH2"
0.00123500349518746,0.16471323320617,0.208,0.076,1,"SPSB2"
0.00123592716051648,-0.258514777065818,0.083,0.302,1,"CASD1"
0.00123631731656817,0.176492489327791,0.25,0.104,1,"LRR1"
0.00123633323063929,0.328182988444113,0.333,0.182,1,"RORB"
0.00123681826249448,0.231264908546303,0.188,0.066,1,"PKD2L2"
0.0012378146333874,0.241863254780074,0.438,0.268,1,"SGMS2"
0.00124128196092137,-0.171930096268092,0.458,0.699,1,"CLTC"
0.00124320585303872,0.376149065031484,0.25,0.109,1,"ABCC3"
0.00124455079839082,0.294140992371278,0.188,0.066,1,"XPNPEP2"
0.00124508521006903,-0.164691214375086,0.375,0.62,1,"SWAP70"
0.0012457352178902,0.857567423114977,0.125,0.032,1,"RNASE3"
0.00125233219795603,0.139507264246506,0.229,0.596,1,"RMRP"
0.00125530667274417,1.11395491302507,0.271,0.129,1,"LOC100506451"
0.00125543934904165,0.757710395732777,0.312,0.154,1,"GMEB1"
0.00125747705131711,-0.479126314245615,0.188,0.423,1,"PRMT1"
0.00126002314176855,0.917625595793222,0.167,0.054,1,"PRICKLE4"
0.00126014996188097,0.202266726357157,0.188,0.066,1,"GLYATL1"
0.00126019451593883,-0.491610546907255,0.104,0.353,1,"MRPS33"
0.00126029665767587,0.165244574778588,0.146,0.042,1,"OCA2"
0.0012603032232388,0.341552846073201,0.417,0.236,1,"ADAMTSL2"
0.00126171224279823,0.784921969673359,0.104,0.024,1,"CBX3P2"
0.00126171224279823,0.698544961005035,0.104,0.024,1,"NPSR1"
0.00126194804346948,-0.346065118872627,0.104,0.319,1,"TLE1"
0.00126280842054913,-0.550684938713566,0.167,0.414,1,"MYC"
0.00126385636089628,-0.549855043313004,0.417,0.664,1,"CLDN5"
0.00126473264791847,-0.543874550162492,0.229,0.487,1,"FAM50A"
0.00126653522515443,-0.729186627123542,0.042,0.241,1,"TCEAL1"
0.00126758810858638,-0.59087066928941,0.229,0.46,1,"FAM120B"
0.00126846173231435,0.506519303978635,0.354,0.188,1,"EFCAB4A"
0.0012692228572803,0.356999551661136,0.396,0.224,1,"MSH2"
0.00127094830412897,0.671690818827674,0.354,0.195,1,"ADAMTS10"
0.00127265798604676,0.400198247042721,0.333,0.182,1,"ZNF710"
0.0012777860311461,0.767590743535005,0.125,0.032,1,"DNAJB7"
0.00127957891418661,0.775305053091578,0.708,0.53,1,"CPM"
0.00128047196441596,-0.663847027358275,0.062,0.28,1,"TMEM134"
0.00128377737050404,0.225326429800971,0.146,0.044,1,"LOC100506241"
0.00128400295940869,0.694453167233179,0.458,0.277,1,"PRRT2"
0.00128632482935659,0.431237632125004,0.104,0.024,1,"ALX3"
0.00128632482935659,0.875352894426349,0.104,0.024,1,"C4BPB"
0.00128632482935659,0.449490875388805,0.104,0.024,1,"CYP2F1"
0.00128632482935659,1.22189838388299,0.104,0.024,1,"HTR3C"
0.00129003790634097,-1.12795218910434,0.083,0.297,1,"RARRES2"
0.00129189120626846,0.680041707407923,0.188,0.066,1,"C1orf98"
0.00129236896074217,0.61164343043724,0.604,0.457,1,"OSBP"
0.00129586607298776,0.269079863967487,0.458,0.28,1,"ZDHHC14"
0.00129895260833929,0.401043923145433,0.458,0.273,1,"IFT43"
0.00129945717619732,0.46206829986324,0.354,0.185,1,"TMEM108"
0.00130338414549638,0.543643221461937,0.167,0.054,1,"TM7SF4"
0.00130374194017225,0.526047242883772,0.312,0.148,1,"TRMT61A"
0.0013062541157566,0.12856357151858,0.229,0.093,1,"SLC27A6"
0.00130787564526472,0.580050538175821,0.208,0.078,1,"DPH1"
0.00130803706866481,0.568331445636965,0.188,0.066,1,"LOC284440"
0.00130856013153433,0.546649709196644,0.146,0.042,1,"RRP7B"
0.00131137993008939,0.140027907877782,0.104,0.024,1,"CKAP2L"
0.00131137993008939,0.214287322029063,0.104,0.024,1,"GUCA1A"
0.00131137993008939,0.771942043904625,0.104,0.024,1,"WNT9A"
0.00131194911171967,-0.108708476747903,0.062,0.287,1,"USP3"
0.00131260014957785,0.451717460393277,0.146,0.044,1,"DBC1"
0.00131649974183761,-0.458328277497087,0.229,0.487,1,"CDC42EP1"
0.00132111095340463,0.198039798773139,0.167,0.054,1,"DBH"
0.00132233967308159,2.34565020360736,0.146,0.044,1,"OR51B6"
0.00132307931215937,0.394717733795297,0.167,0.056,1,"LOC340544"
0.00132407566136041,0.134230140527958,0.104,0.024,1,"GLRA4"
0.00132407566136041,0.470106307567248,0.104,0.024,1,"IL36RN"
0.00132407566136041,0.10229457966589,0.104,0.024,1,"LINC00086"
0.00132534549790321,0.631189118171607,0.458,0.292,1,"C17orf28"
0.00132833872216127,0.174705948833825,0.146,0.042,1,"IL1RAPL2"
0.00132833872216127,0.30345129215967,0.146,0.042,1,"PGLYRP2"
0.00133116596038817,-0.20540646906329,0.042,0.253,1,"ZCCHC10"
0.00133468914693149,0.895943701641286,0.271,0.129,1,"ACCS"
0.00133517658915166,0.644513996999086,0.604,0.447,1,"PDGFA"
0.0013358817370594,0.167186706105944,0.292,0.136,1,"TYSND1"
0.00133592148387322,0.106329135037558,0.25,0.105,1,"SMOC1"
0.00133688471945958,0.362624392386439,0.104,0.024,1,"CSF2"
0.00133688471945958,0.232852166307997,0.104,0.024,1,"PCK1"
0.00133833111985339,0.10256288034633,0.146,0.042,1,"HTR3A"
0.00134598509205764,0.257684319323001,0.229,0.09,1,"CD6"
0.00134909962380605,0.28735082645464,0.646,0.458,1,"SESTD1"
0.00134980801697855,1.73380550637844,0.104,0.024,1,"OR10K2"
0.00134980801697855,0.553693827907865,0.104,0.024,1,"TINAG"
0.00135345753934209,-0.343921596350238,0.167,0.424,1,"ZBED5"
0.00135809432258966,-0.596195934337876,0.188,0.416,1,"SIVA1"
0.00135826246091037,-0.395844426827343,0.208,0.487,1,"SOCS2"
0.00135911157075946,-0.733887298546467,0.521,0.754,1,"CCDC80"
0.00136196834933725,1.55496465209292,0.146,0.044,1,"CA7"
0.00136284647288987,0.527703055620641,0.104,0.024,1,"C19orf80"
0.00136284647288987,0.819263441858769,0.104,0.024,1,"TMOD4"
0.00136521254026621,0.147684397751055,0.375,0.207,1,"SOCS7"
0.00136695227458155,0.178239930954776,0.229,0.095,1,"TOM1L1"
0.00137037255362397,0.222070472147764,0.25,0.105,1,"KIAA1609"
0.00137117671904268,0.219888629034861,0.708,0.572,1,"MLLT6"
0.00137301407635058,0.403830528206963,0.396,0.219,1,"POLR2D"
0.00137600101258266,0.571895545333712,0.104,0.024,1,"GJC3"
0.00137666718018513,0.395080190537919,0.417,0.26,1,"ITGB4"
0.00138441758383077,-0.25932825050091,0.604,0.842,1,"CIRBP"
0.00138557814331231,0.232486033964736,0.229,0.093,1,"HCN3"
0.00138604944670605,-0.14071205889247,0.438,0.735,1,"THOC2"
0.00138776814825776,0.224053303322763,0.208,0.076,1,"MRGPRF"
0.00138843323037991,0.135872527999629,0.188,0.068,1,"LOC100507462"
0.0013885700346412,-0.289664197870577,0.146,0.409,1,"CDIPT"
0.00138927256789841,0.381679961871555,0.104,0.024,1,"C12orf61"
0.00138927256789841,0.278285917156542,0.104,0.024,1,"LOC154092"
0.00139020069361443,0.486101199630169,0.125,0.032,1,"IL20RB"
0.00139124885724075,-0.33626402484203,0.062,0.285,1,"GTF2F2"
0.00139199263965906,0.579031534113129,0.604,0.438,1,"TM4SF18"
0.00140060364527489,0.548588392694926,0.396,0.229,1,"TRAF3IP2"
0.00140105444126505,0.161525806290093,0.458,0.289,1,"DNM3OS"
0.00140363489948886,-0.799576361216703,0.083,0.306,1,"SNRNP25"
0.00140560763820248,-0.382799125530704,0.083,0.299,1,"NMI"
0.0014117399764681,-0.109727151209714,0.25,0.526,1,"BIRC2"
0.0014127788853081,0.101991883041127,0.417,0.244,1,"DOCK8"
0.00141617048524208,0.256674530072513,0.104,0.024,1,"KRT84"
0.00141938958294421,-0.408514334532442,0.333,0.613,1,"HYAL2"
0.00142280923256094,0.634042961199598,0.188,0.068,1,"NKD2"
0.0014236325915942,-0.264909415690255,0.354,0.681,1,"SLC2A3"
0.00142389469780433,0.599397174781142,0.5,0.34,1,"GART"
0.00142414048604128,-0.270045278119131,0.083,0.29,1,"C1orf52"
0.00142928205289352,-0.545036677127957,0.188,0.447,1,"CCDC124"
0.00142979874353857,0.22428840199411,0.104,0.024,1,"UPK1B"
0.00143058108762691,0.249486193296511,0.271,0.593,1,"SLAIN2"
0.00143143415708101,0.156079321707654,0.146,0.042,1,"MLLT4-AS1"
0.00143276340681744,0.428473145181615,0.208,0.081,1,"LIPH"
0.0014330234185531,0.158658083519902,0.167,0.056,1,"GNRHR"
0.00143485045875103,-0.452330086386002,0.104,0.324,1,"CCNB1IP1"
0.0014387579138068,0.290030994449771,0.25,0.109,1,"GHRLOS"
0.0014389852999726,1.46791387132026,0.271,0.122,1,"EBLN2"
0.00144020132392421,0.607256939756294,0.271,0.126,1,"ZNF674"
0.00144088314224101,0.14557282207144,0.208,0.081,1,"ADGB"
0.00144343767651805,0.279284057277156,0.229,0.097,1,"FAM123A"
0.00144354781006756,0.254871424499237,0.104,0.024,1,"C5orf49"
0.00144354781006756,0.707816067018353,0.104,0.024,1,"HOXD13"
0.00144746982678733,0.187162262215426,0.625,0.463,1,"SLC30A7"
0.00144887959445909,-0.213916287331044,0.188,0.441,1,"LSM5"
0.00145123714982404,-0.311182899754838,0.25,0.523,1,"IGFBP2"
0.00145238872722239,-0.252445970049359,0.125,0.362,1,"FNTA"
0.00145412567227678,0.121803750597629,0.562,0.402,1,"ANTXR2"
0.00145438780660251,-0.165665754645658,0.729,0.902,1,"ATRX"
0.00145678260377794,0.450501747676203,0.229,0.095,1,"ANKMY1"
0.00145678260377794,1.17695698579825,0.229,0.095,1,"HSPA2"
0.00145741864947338,0.812227232838493,0.104,0.024,1,"CCK"
0.00147141223306996,0.24371771136264,0.104,0.024,1,"ALLC"
0.0014758466049238,0.400066519762489,0.188,0.068,1,"RIMS4"
0.00147594674947781,0.370116695747287,0.208,0.078,1,"LOC100129931"
0.00147666450358563,0.490447314526928,0.146,0.044,1,"GSTO2"
0.00148445092192539,0.626076719153628,0.479,0.295,1,"GAA"
0.0014852878280752,0.135431817880322,0.125,0.034,1,"IL1RL2"
0.0014855295388775,0.211919873208345,0.104,0.024,1,"HOXD8"
0.00148925004201171,-0.304517035382743,0.188,0.445,1,"INPP5K"
0.00149295962024576,0.201905490353756,0.229,0.093,1,"FAM178B"
0.00149516584851694,-0.345302960933855,0.104,0.338,1,"PPP2R2D"
0.00149810197378038,0.218232597454051,0.229,0.098,1,"RNF43"
0.0014984509794589,1.61932762684417,0.146,0.044,1,"ZNF843"
0.00150068927705738,-0.306024854946527,0.25,0.513,1,"IST1"
0.00150169190667087,-0.827990750092359,0.271,0.497,1,"IDH3B"
0.00150571499283905,-1.19397337497851,0.167,0.401,1,"CA4"
0.00150723657604453,-0.124428023303837,0.125,0.379,1,"RYK"
0.00150745869174923,-0.214887101543063,0.25,0.542,1,"DDX42"
