File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,1.3431201023116195,1.2076228685603028,1.4023311859010323,True
Visium_control_P1.h5ad,-2.901587482069484,-1.0680151604189987,2.112751142456013,True
Visium_control_P1.h5ad,3.8220300716414535,0.7768857307658081,2.3315301435691227,True
Visium_control_P1.h5ad,3.2171487850203597,1.924403307579506,2.4870176138136064,True
Visium_control_P1.h5ad,1.4734129947676742,-0.5074624441638107,0.0,True
Visium_control_P1.h5ad,-1.069598670576564,-0.15033394322539517,2.0403680733749243,True
Visium_control_P1.h5ad,2.8635063213362777,0.8521210975870972,1.659930204674063,True
Visium_control_P1.h5ad,2.40034437599326,0.306215343616951,1.881490834005341,True
Visium_control_P1.h5ad,-1.5621938663468278,1.4493194498047715,2.8808459975083003,True
Visium_control_P1.h5ad,-3.5312536912903703,-0.954354348041069,1.292151970269834,True
Visium_control_P1.h5ad,2.1706728977217757,0.4600092746243363,2.1359957956142535,True
Visium_control_P1.h5ad,-1.7819275814042008,-1.6743913315310592,3.0774935228,True
Visium_control_P1.h5ad,-1.2712464290604508,0.36451542153214267,1.927704735150558,True
Visium_control_P1.h5ad,3.1213083309187972,0.5429662741646653,2.686053737930999,True
Visium_control_P1.h5ad,-0.6774449306473649,1.4158602632508164,1.7730488878183759,True
Visium_control_P1.h5ad,-0.020480628584376603,-1.3892691753878708,1.2506242352355512,True
Visium_control_P1.h5ad,-1.167280669783107,-1.8187707088961715,2.983524413984341,True
Visium_control_P1.h5ad,2.589961056138524,2.1083310224041822,3.4422493043611215,True
Visium_control_P1.h5ad,3.0267438930525863,2.471221504353035,2.4700054109519116,True
Visium_control_P1.h5ad,-2.067727084730617,-0.8528115175738449,1.403950831983968,True
Visium_control_P1.h5ad,1.5482225460066878,-0.7881888769641037,1.4635229040217421,True
Visium_control_P1.h5ad,-1.5875480133042252,-0.9181167505755539,1.256885355277216,True
Visium_control_P1.h5ad,-2.2533512073502457,-1.2860277317538376,1.97867028992048,True
Visium_control_P1.h5ad,1.3228030246749007,1.2000451959595566,2.4113363353673885,True
Visium_control_P1.h5ad,3.3690767330184066,1.948656020306099,2.3281806401830094,True
Visium_control_P1.h5ad,-4.584531720255367,-0.05075317845488736,2.1171311234394596,True
