region,ndufb7,cm_score,fb_score,ndufb7_residual,cm_bin
FZ,1.5977019915167432,3.9913467472040423,0.9454695284840318,-0.05282157829300793,Q4
FZ,0.0,3.6295428195760215,1.8727213513064442,-1.4846158460514138,Q3
FZ,0.0,2.383330393013432,2.9779101620729986,-0.9131564139611013,Q1_low
FZ,0.0,2.0545765628389607,1.926400998259779,-0.7624040437514604,Q1_low
FZ,0.0,3.934130860889584,1.0513074104185804,-1.6242868246105473,Q4
FZ,1.2469011828777676,2.907732606288417,2.079663614447717,0.09327646303432635,Q2
FZ,0.0,3.2464648526774105,3.120447121096415,-1.308952762660392,Q3
FZ,2.868018379738077,0.7508098257259525,1.7220514696770286,2.703465700078612,Q1_low
FZ,0.0,2.501029705670173,1.5250502728447284,-0.9671282577131048,Q1_low
FZ,0.0,3.5118729886362003,1.4927836516990367,-1.4306575213470853,Q3
FZ,2.5168510863477893,1.0067404345391158,2.7753930859965656,2.234939634420013,Q1_low
FZ,0.0,0.7324591646351634,1.0147915670891794,-0.15613785555572124,Q1_low
FZ,0.0,1.636952889542878,1.5291111856446942,-0.5708997848607603,Q1_low
FZ,2.6178687359580257,3.9361706654298025,2.809053521105468,0.9926465446962698,Q4
FZ,0.0,1.3869809571083782,2.5782655466079465,-0.4562734053585472,Q1_low
FZ,3.491864488702651,3.8352975498793773,1.4143535702057528,1.9128983707209757,Q4
FZ,0.0,3.3800454756582416,0.974415054953519,-1.3702070924358158,Q3
FZ,4.068535426168181,0.6007111988816227,2.956296511744137,3.972811522587117,Q1_low
FZ,0.0,2.969638647681335,1.4528392183273107,-1.1820121684864753,Q2
FZ,0.0,1.3477827585109083,2.752244211750863,-0.4382987969916098,Q1_low
FZ,2.4350742760401247,2.3370775675918827,1.4771480798204766,1.543127418960812,Q1_low
FZ,1.3963530581424508,2.431020402633199,2.7206590831311845,0.4613280564247142,Q1_low
FZ,0.0,3.9048935791423958,1.8326244719405578,-1.610879864394946,Q4
FZ,0.0,1.667532699587369,2.5984006516262257,-0.5849223708252221,Q1_low
FZ,0.0,0.5403823577940946,2.1911921632200952,-0.06805969117897959,Q1_low
FZ,0.0,0.9108620453008973,2.8543483056447263,-0.2379457453628574,Q1_low
FZ,2.6813942111000446,0.0,3.078771145835094,2.8611306329388224,Q1_low
FZ,1.5192679608049964,2.959473679616651,2.56395672272407,0.34191700958264604,Q2
FZ,0.0,1.20952320664786,1.8461735081890995,-0.37489891162322986,Q1_low
FZ,2.2779406403648053,1.4948723505684527,1.6800763595768096,1.7721928812604921,Q1_low
FZ,0.0,0.6735364233618479,1.9512588059083653,-0.12911842006659668,Q1_low
FZ,1.9740293611205488,3.3174532277054745,1.1423071368698146,0.6325243821494537,Q3
FZ,0.0,1.4855035122023028,2.982239386199285,-0.5014516126866163,Q1_low
FZ,0.0,0.7946207497644302,1.448373872466918,-0.18464248556794677,Q1_low
FZ,0.0,1.7678439046427386,2.229410766319786,-0.63092077611424,Q1_low
FZ,2.3190392617716706,1.1895467348683062,2.673619826453825,1.9533007011247183,Q1_low
FZ,0.0,0.39663194240635835,1.8067057334584882,-0.0021419319035335116,Q1_low
FZ,0.0,2.0678243791916024,2.268445590549038,-0.7684789226789633,Q1_low
FZ,0.0,3.5655762458930504,1.3176754252150686,-1.4552835259023835,Q3
FZ,0.0,1.3135376281265359,2.3795526971881835,-0.4225954527268675,Q1_low
FZ,0.0,2.6316089456723675,2.097884042351593,-1.0270062823130233,Q1_low
FZ,0.0,0.8645740856510542,2.672251096465141,-0.21672007743473382,Q1_low
FZ,1.9569625295801734,3.971675706100835,0.9568245622350194,0.3154592533719476,Q4
FZ,1.6081591398813233,2.7146016057046105,3.864142131139366,0.5430959923350531,Q2
FZ,2.33405124906741,1.9683482549852342,1.8518730543986766,1.6111877995083188,Q1_low
FZ,2.436739171959639,3.5627075308473897,2.3500273578417747,0.9827711154233765,Q3
FZ,1.5362160425541738,4.099489534491593,1.3797472563937139,-0.16389715940077054,Q4
FZ,0.0,1.095607088498332,2.138456851831585,-0.32266187819609393,Q1_low
FZ,2.624668592163159,4.103774658946113,1.0007400001050621,0.9225904163923377,Q4
FZ,0.0,1.60688067454929,0.738490715169424,-0.5571099601602196,Q1_low
FZ,0.0,0.5833650568688764,1.9661481916407246,-0.08776970873251583,Q1_low
FZ,2.2539355838938624,3.4583418185168853,2.657821881405843,0.847825155340493,Q3
FZ,0.0,1.512332654845921,2.5467353759387334,-0.513754303858523,Q1_low
FZ,0.0,1.9525149966603874,1.7862621813821926,-0.7156029981163035,Q1_low
FZ,0.0,2.855958848166653,2.3342875037536537,-1.129883500623655,Q2
FZ,0.0,1.2580801048576684,0.0,-0.39716501721132924,Q1_low
FZ,2.1476019941849738,0.5561187324197577,3.2550399241760664,2.0723262782616847,Q1_low
FZ,0.0,2.033398445709852,2.5670887640356916,-0.7526926698882384,Q1_low
FZ,1.852141729387025,1.4312001385463813,1.3942077194807159,1.3755913088315102,Q1_low
FZ,0.0,1.7230188467483984,1.7315266303323908,-0.6103659320268877,Q1_low
FZ,0.0,1.3372474447122489,0.7522586353933464,-0.43346775509863056,Q1_low
FZ,1.7040938560358287,1.9441314555956537,1.5203979630548683,0.9923351893622577,Q1_low
FZ,0.0,1.095066048656456,2.458432413553719,-0.3224137805891478,Q1_low
