"Condition","CM_Score","Ferro_Score","OXPHOS","Ferro_Def","NDUFB7"
"DCM",0.450177592294271,0.0875811382206702,0.173286795139986,0.231049060186648,0
"Donor",0.859379441460546,-0.147862298965861,0.794513457586986,0.183102048111352,0
"Donor",0.698397613904376,0.0949798224047845,0.173286795139986,0.231049060186648,0
"Donor",1.15462357328957,0.220244563670682,0.173286795139986,0.346573590279973,0
"DCM",0.721940851015687,0.202053471911195,0,0.115524530093324,0
"Donor",0.277133919091715,0.114999146190132,0.346573590279973,0.645200168484648,0
"Donor",0.742680433460754,-0.114189230359281,0.173286795139986,0,0
"Donor",0.854185509071888,-0.0385411453319158,0.519860385419959,0.115524530093324,0
"Donor",1.27635495781669,-0.211716377686119,0.346573590279973,0.183102048111352,0
"Donor",0.744390409076674,0.53135322312515,0.173286795139986,0.414151108298,0
"Donor",0.786454193625699,0.194421832278019,0.274653072167027,0,0
"Donor",0.99674359830801,0.14800570890181,0.346573590279973,0.231049060186648,0
"Donor",0.39220066034226,0.0352625724858261,0.173286795139986,0,1
"Donor",0.996179257091205,0.123329813809876,0.173286795139986,0.115524530093324,0
"Donor",1.27695183387371,0.044645187345127,0.794513457586986,0.115524530093324,1
"Donor",0.838928904950914,-0.0632320782680857,0.693147180559945,0.231049060186648,1
"Donor",0.314789938659965,0.267665449736979,0.274653072167027,0.298626578204676,0
"Donor",1.38351757285492,0.307052618693411,0.693147180559945,0.346573590279973,0
"Donor",0.403191144957274,-0.129805249404335,0,0.115524530093324,1
"Donor",1.13793855621526,-0.0379688119183317,0.794513457586986,0,0
"Donor",0.660460457677283,-0.0683212062265581,0.346573590279973,0.231049060186648,0
"Donor",1.09149723374547,0.0142041841356021,0.519860385419959,0.231049060186648,0
"DCM",0.10538110474829,0.095836086891088,0.173286795139986,0.231049060186648,0
"DCM",0.0446974037744245,-0.018038868539692,0,0.231049060186648,0
"Donor",0.608930721491044,-0.0572861211214445,0.173286795139986,0.346573590279973,0
"Donor",0.334216990393489,0.122046383670006,0.173286795139986,0.115524530093324,0
"Donor",0.826918548691018,0.244735825877733,0.519860385419959,0.231049060186648,0
"Donor",0.270375746046334,-0.0627271409034897,0,0.183102048111352,0
"Donor",1.25476264804989,-0.149118444952484,0.346573590279973,0.183102048111352,0
"Donor",0.912033527671973,-0.10934101399448,0.173286795139986,0.115524530093324,0
"Donor",0.94423976382342,0.28865873613991,0,0.115524530093324,1
"Donor",1.00767769347682,-0.110341324019533,0,0.115524530093324,0
"DCM",0.138673806925061,0.0944481274708059,0,0.231049060186648,0
"Donor",0.609781864408649,-0.0225872793382074,0.173286795139986,0.346573590279973,0
"Donor",0.540096773860676,-0.0169104467361002,0.173286795139986,0.115524530093324,0
"Donor",1.3424952901241,0.261355021028692,0.519860385419959,0.346573590279973,0
"Donor",0.65070804283803,-0.0643629228925779,0.173286795139986,0.115524530093324,0
"DCM",0.93040425629526,0.0933006724995689,0,0,0
"Donor",1.54286336600421,-0.0493309889236082,0.575646273248511,0.231049060186648,1
"DCM",0.332685633003463,-0.00401720323735172,0.173286795139986,0.115524530093324,0
"Donor",1.08128341631104,0.216614641420245,0.346573590279973,0,0
"Donor",0.412920174628117,-0.099290510060068,0.621226662447,0.115524530093324,0
"DCM",0.8813781583615,0.0477462238951744,0.173286795139986,0.231049060186648,0
"Donor",1.40223864663915,-0.0150866878254872,0.346573590279973,0.115524530093324,0
"Donor",0.422555429005998,-0.234286825525617,0.173286795139986,0,0
"Donor",0.93984082966957,0.410293553648061,0.447939867307014,0.231049060186648,0
"DCM",-0.0591634656318463,0.183211693972207,0.447939867307014,0.231049060186648,0
"DCM",0.506435780620434,-0.144505104992147,0.173286795139986,0,0
"Donor",1.40362530424513,-0.0538793997221235,0.346573590279973,0.115524530093324,0
"Donor",1.23546135706852,-0.244837413768798,0,0.115524530093324,0
"Donor",0.90448290135289,0.0183785225116721,0.173286795139986,0.183102048111352,0
"Donor",0.783221539902641,0.0668392558360952,0.173286795139986,0.231049060186648,1
"DCM",0.229731228241498,0.00762117770969023,0.173286795139986,0.231049060186648,0
"DCM",0.454096384157512,-0.138986231357295,0,0,0
"Donor",0.283881130757231,-0.121182868388493,0.346573590279973,0,0
"DCM",0.394638848913868,0.347532038097007,0.173286795139986,0.414151108298,0
"Donor",1.09813631863026,0.0404076465911907,0.346573590279973,0,1
"Donor",1.20499226371472,0.104274854477792,0.346573590279973,0.115524530093324,0
"Donor",0.783614956951603,0.444945608080262,0.722592939474041,0.231049060186648,0
"DCM",0.750674642438796,-0.161582479363215,0,0,1
"Donor",0.920341798102926,0.00130668736890879,0.173286795139986,0.298626578204676,1
"Donor",1.11521266332556,-0.109825157947296,0,0.115524530093324,0
"DCM",0.732015253903835,-0.0317364518662945,0.274653072167027,0.231049060186648,0
"Donor",1.80556984431716,-0.0219192446972083,0.274653072167027,0,0
"Donor",0.639375016491347,0.39261228044853,0,0.231049060186648,0
"Donor",0.714710678237984,-0.0830200573104581,0.173286795139986,0.115524530093324,0
"DCM",0.692290555542343,-0.0997141704424421,0,0,0
"Donor",0.650498079900926,-0.276173372658083,0.173286795139986,0,0
"Donor",0.636779518239946,-0.0318053906096531,0.346573590279973,0.115524530093324,0
"Donor",0.930662107385726,-0.254161424981305,0.519860385419959,0,0
"Donor",0.769473696076954,-0.0659863559900929,0.274653072167027,0.115524530093324,1
"Donor",0.915893921747875,-0.280621046948476,0.519860385419959,0,0
"Donor",1.28458408507273,-0.20852044499354,0.346573590279973,0.115524530093324,0
"Donor",0.485325945636475,0.169615518972124,0,0.115524530093324,0
"DCM",0.22245133590361,0.509828649762931,0.346573590279973,0.231049060186648,0
"Donor",0.492271074271956,0.100041503429037,0.346573590279973,0.115524530093324,0
"DCM",0.412741957275364,-0.10754787753198,0.346573590279973,0.115524530093324,1
"Donor",1.00631455293036,-0.215382777042212,0.346573590279973,0,0
"Donor",0.429789242883727,0.0373578901181721,0.274653072167027,0,0
"Donor",1.32637459886003,0.0307272438544494,0.447939867307014,0.231049060186648,0
"Donor",1.50036575204249,0.238125913448681,0.850299345415539,0.346573590279973,1
"Donor",1.1125813182661,0.201087858938326,0.519860385419959,0.183102048111352,0
"DCM",0.659116015452227,-0.10100025752309,0,0,1
"Donor",1.05928457622094,-0.13033302752609,0.346573590279973,0.115524530093324,0
"Donor",1.12051198206437,-0.22342958951394,0.173286795139986,0.115524530093324,0
"Donor",0.619043548894227,-0.0127696849636298,0,0,0
"DCM",1.20847864837488,0.177894233909003,1.12495241758257,0.597253156409352,1
"Donor",0.877998512244548,-0.206835659167254,0.346573590279973,0.231049060186648,0
"DCM",0.340771226324699,-0.0122788721956643,0,0.183102048111352,1
"Donor",0.586692018766222,-0.263276202342613,0.173286795139986,0,0
"Donor",0.800027382568214,-0.134968974561678,0,0.231049060186648,2
"Donor",0.600294974084144,-0.133401089115606,0.447939867307014,0.115524530093324,0
"Donor",0.911560024060356,-0.103122389387559,0.346573590279973,0.231049060186648,0
"DCM",0.59162909883826,-0.248006833137499,0,0,0
"Donor",1.28784227308724,-0.0917503903850361,0.621226662447,0,0
"Donor",0.419659456047843,-0.23150240182314,0,0,0
"Donor",0.601743164653145,-0.158032394807137,0,0,0
"Donor",1.02366971350124,0.0649208736759085,0,0.346573590279973,0
"Donor",1.11366096911119,0.0290845410792085,0,0,0
"Donor",0.986884598173067,0.0494447953572485,0.346573590279973,0.115524530093324,0
"Donor",0.179718462535644,-0.210061418061188,0,0,0
"Donor",1.39307788582425,0.0643302729511661,0,0.115524530093324,0
"Donor",1.11480447385747,0.0952256860708863,0.274653072167027,0,0
"Donor",0.800033427396446,-0.235311249179149,0.549306144334055,0.115524530093324,0
"Donor",1.09050338813451,0.152922113887623,0.173286795139986,0.115524530093324,0
"Donor",0.501716571432091,-0.0809144488071445,0,0.115524530093324,0
"DCM",0.231994239359278,0.11950487787826,0,0.462098120373297,0
"Donor",1.41801637429304,0.0312915237883931,0.173286795139986,0.231049060186648,1
"Donor",1.10740373693812,0.0677709238033645,0,0.231049060186648,0
"Donor",0.268740549481424,0.271017683117208,0,0.298626578204676,0
"Donor",1.09512882579574,0.0827634260983968,0.621226662447,0.346573590279973,0
"Donor",0.066182625770498,0.217217181029154,0.173286795139986,0.68239076037035,0
"DCM",-0.0915115867536656,-0.0768730017312441,0.447939867307014,0.231049060186648,0
"DCM",0.175182529893224,-0.0400801887343095,0,0.183102048111352,0
"Donor",1.0926197638789,-0.193931477418696,0,0.115524530093324,0
"Donor",1.12808714717553,0.0454967745496631,0.173286795139986,0.115524530093324,0
"Donor",0.985606815722043,0.11366051918628,0.173286795139986,0.298626578204676,0
"DCM",0.910445128783079,-0.0952315361977559,0,0.115524530093324,0
"Donor",0.514798933870162,-0.0613346071998049,0.621226662447,0,1
"Donor",0.594286267249411,-0.0421151764818712,0,0.183102048111352,0
"Donor",1.37376248275211,-0.180812808414116,0,0,0
"Donor",0.681501426408517,0.221427217677118,0.346573590279973,0.115524530093324,0
"Donor",0.694737580935714,0.0488308840798099,0.519860385419959,0.115524530093324,0
"Donor",0.317229118864219,-0.0290365806399126,0.346573590279973,0.298626578204676,0
"Donor",1.16836157238493,0.0332483847901899,0.895879734614027,0.383764182165674,0
"Donor",0.381757559256451,0.103457882860908,0.274653072167027,0.231049060186648,0
"Donor",1.8386271052268,-0.12938638107356,0,0,0
"Donor",0.736409801520445,0.00507525586902613,0,0.115524530093324,0
"Donor",1.14803934764287,0.0941096708790259,0.967800252726973,0.366204096222703,0
"Donor",-0.0543508009669698,-0.0037952725112349,0.173286795139986,0.115524530093324,0
"Donor",0.504277498268821,-0.0999185706959916,0.621226662447,0.115524530093324,0
"DCM",0.255566957956367,0.0932050297450928,0.173286795139986,0,0
"Donor",1.56135562637803,0.243269638030921,0.346573590279973,0.183102048111352,0
"Donor",1.11051352387249,-0.153741397285427,0.173286795139986,0.183102048111352,0
"Donor",1.45864408936944,0.0466483900195304,1.03972077083992,0,0
"Donor",0.897548064870927,0.0239683863203479,0.173286795139986,0.115524530093324,0
"Donor",1.3276591960472,0.224077544135223,0.549306144334055,0.231049060186648,1
"Donor",1.2907265795655,-0.0950188737082048,0.346573590279973,0.115524530093324,0
"Donor",1.40556781966811,-0.146208282631282,0.173286795139986,0,1
"Donor",0.920499990145193,-0.0910631350604209,0.346573590279973,0.115524530093324,0
"Donor",1.43645712500889,-0.0853478764343671,0.693147180559945,0,1
"Donor",1.35651527862648,-0.00636102214153023,0.519860385419959,0,1
"Donor",0.292814814707253,-0.148568406215698,0,0,0
"Donor",1.11543218899277,0.0275468626711033,0,0,0
"DCM",-0.17079275452562,0.119034339762078,0,0.346573590279973,0
"Donor",0.717277284291217,0.324822658425933,0.519860385419959,0.346573590279973,0
"Donor",0.772669254475449,-0.16536420960058,0.173286795139986,0.115524530093324,0
"Donor",0.635673150436963,0.165432129163525,0.519860385419959,0.183102048111352,0
"Donor",0.621152757846999,0.145004340347464,0.346573590279973,0,0
"Donor",1.0279479093747,-0.143433233829291,0.274653072167027,0,0
"Donor",0.916011367523288,-0.0515770726270835,0.346573590279973,0.115524530093324,0
"Donor",0.644510114147473,-0.0200547422141746,0.173286795139986,0.115524530093324,0
"Donor",0.771991282817538,-0.155549402451381,0.274653072167027,0.183102048111352,0
"Donor",0.826183162353632,-0.0875327321029442,0.346573590279973,0,0
"Donor",0.796890635102675,0.102871364959425,0.173286795139986,0.183102048111352,0
"Donor",0.762649318640924,-0.216681256560913,0,0.115524530093324,0
"Donor",0.674358573229366,-0.139997135830496,0.346573590279973,0.183102048111352,0
"DCM",0.185324914690389,-0.0296878649222443,0.173286795139986,0.298626578204676,1
"Donor",0.48671459467614,0.0682642734701559,0,0.183102048111352,0
"Donor",0.441371879117988,-0.286851959762564,0.173286795139986,0,0
"Donor",0.681083344471678,0.127383679421162,0.519860385419959,0.231049060186648,1
"Donor",0.570479316874961,-0.0438805131010348,0.173286795139986,0.183102048111352,0
"Donor",0.697804970572971,0.130835385071644,0,0.231049060186648,0
"DCM",0.377333801172105,-0.113384211171088,0,0,0
"Donor",1.22600889284412,0.423514916669287,0.173286795139986,0.231049060186648,0
"Donor",0.970772272043363,-0.110473008536616,0.173286795139986,0,1
"Donor",0.3292850607964,-0.11170670803367,0,0.231049060186648,1
"Donor",0.80542746190347,0.258582092254706,0,0.298626578204676,0
"Donor",0.969402614111069,-0.28696454267936,0.346573590279973,0,0
"Donor",0.444636742693575,0.0360101888874715,0.346573590279973,0.414151108298,2
"Donor",1.59052816633179,-0.0281131488410196,0.621226662447,0,1
"Donor",0.841884625323645,0.16648505311591,0.173286795139986,0.231049060186648,1
"Donor",1.03107572557618,0.0413352680952645,0.173286795139986,0.115524530093324,0
"Donor",0.247690096400078,-0.0361371662239495,0.173286795139986,0,1
"Donor",1.07462232615904,0.316842263283587,0.895879734614027,0.414151108298,0
"Donor",1.07720910399282,-0.111193437807933,0,0.231049060186648,0
"Donor",1.1428292948405,-0.210009693362193,0.173286795139986,0,1
"Donor",0.398294395618759,-0.140187593587462,0,0,0
"Donor",0.300451902246498,-0.0157508056542633,0.677012550275553,0.383764182165674,1
"Donor",0.9222850450533,-0.118803620491891,0.173286795139986,0,0
"Donor",1.04135226121448,-0.238529442486758,0.823959216501082,0.115524530093324,0
"Donor",0.557188359351287,0.0482016976315353,0.274653072167027,0.231049060186648,0
"DCM",0.521151035945486,-0.0260227971948729,0,0.231049060186648,0
"DCM",0.548819496031474,-0.0379620408942201,0.173286795139986,0.115524530093324,0
"Donor",0.34118911973456,-0.165270804319626,0.173286795139986,0,1
"Donor",0.442318251327441,0.279190139864101,0,0.298626578204676,0
"Donor",0.682212102391373,0.108975037946011,0.173286795139986,0.231049060186648,0
"Donor",1.46470559042809,-0.0507471096719078,0.346573590279973,0,0
"Donor",0.665986263912101,0.0345802569387964,0.346573590279973,0.115524530093324,0
"Donor",0.517021070762123,0.195882926371184,0.794513457586986,0.183102048111352,0
"Donor",1.2419128041779,0.0546269987810988,0.346573590279973,0.231049060186648,0
"Donor",1.36161825764827,0.00413585953445969,0.693147180559945,0.298626578204676,0
"Donor",0.433284398264236,-0.0552011185754608,0.173286795139986,0,0
"Donor",0.914651893184894,-0.112551925172319,0,0.115524530093324,0
"Donor",0.70898386326541,-0.0617534214132169,0.173286795139986,0.115524530093324,0
"Donor",1.35014535721875,0.328482377053141,0.274653072167027,0.231049060186648,1
"Donor",1.16746659911618,0.194596133895017,0.693147180559945,0.231049060186648,0
"Donor",0.604293420670183,-0.272502349230527,0.346573590279973,0,0
"DCM",0.514055635380549,-0.219492247704629,0,0,0
"Donor",0.804523507008532,-0.00507910855938759,0.173286795139986,0.115524530093324,0
"Donor",1.03451460247776,-0.0784408415909821,0,0,0
"Donor",1.30513300809515,0.0297525223965507,0,0.115524530093324,1
"Donor",1.45864563593706,0.180736237996225,0.173286795139986,0,0
"Donor",1.18914021677673,-0.248875626414468,0.519860385419959,0.115524530093324,0
"Donor",1.355142837035,-0.108988325263981,0,0,0
"Donor",1.00329473997807,-0.16822557509198,0,0,0
"Donor",1.11497020837389,0.506736754990559,0.346573590279973,0.529675638391324,0
"DCM",0.407560984683018,-0.066897145995457,0.173286795139986,0,0
"Donor",0.813766833600196,0.190085296974637,0,0.115524530093324,0
"Donor",1.33670048142075,-0.256546706875201,0.346573590279973,0.115524530093324,2
"Donor",1.19380745437249,0.0145065596242472,0.173286795139986,0.115524530093324,0
"Donor",0.243111907777237,0.0260453942656252,0.722592939474041,0.115524530093324,0
"Donor",0.187205452326512,0.0485674615445544,0,0.115524530093324,0
"DCM",0.833057675060527,-0.0796546572640784,0.346573590279973,0.115524530093324,0
"Donor",1.18218975775235,0.116092171572204,0.621226662447,0.183102048111352,1
"Donor",1.1887536074215,0.308911328022625,0.549306144334055,0.614813242352323,0
"Donor",1.07452241219118,0.182383427559475,0,0.115524530093324,0
"DCM",0.19382692999913,-0.0571195007356476,0,0.231049060186648,0
"Donor",1.00590704443348,-0.102551879156248,0.549306144334055,0,0
"DCM",0.573370151507412,-0.0413226643073421,0.173286795139986,0,0
"Donor",0.889107307295598,-0.018168523571699,0.519860385419959,0.115524530093324,0
"DCM",-0.0915778008878654,-0.121054310372427,0.173286795139986,0,0
"Donor",0.432594403192721,0.360411327381635,0,0.298626578204676,0
"Donor",0.655045215953528,-0.0578240797779804,0,0.115524530093324,0
"DCM",0.484351628130049,0.0791608209302651,0.346573590279973,0.115524530093324,0
"Donor",0.362561446547602,0.296136566528204,0.274653072167027,0.298626578204676,0
"Donor",0.355920831803709,-0.0308938413014028,0.173286795139986,0,0
"Donor",1.16517877033961,-0.20016972268133,0,0.115524530093324,0
"Donor",0.443757451759668,0.287044663830273,0,0.346573590279973,0
"Donor",0.42309568461815,0.208505417153803,0.173286795139986,0.115524530093324,0
"Donor",0.616258317654792,0.0695196731693234,0.447939867307014,0,0
"DCM",0.952487852791903,-0.00473226859130499,0.274653072167027,0.115524530093324,1
"Donor",0.872289420990983,-0.133050889646164,0.519860385419959,0.115524530093324,1
"DCM",0.177709291665732,0.0178106848687179,0.173286795139986,0.383764182165674,0
"DCM",0.13123837152438,0.45407196905774,0,0,0
"Donor",0.498421609297046,-0.0690328527047,0,0.115524530093324,0
"Donor",1.34258117095079,-0.0663130609193726,0.346573590279973,0.115524530093324,0
"Donor",0.352114596892171,0.0171324410249809,0.346573590279973,0.346573590279973,0
"Donor",1.318912696381,-0.245482575316342,0.346573590279973,0,1
"Donor",0.972018070526383,-0.159917249321986,0.346573590279973,0,0
"DCM",-0.170053164847027,-0.051244521220327,0,0.115524530093324,0
"Donor",0.273616919681532,-0.0645026229280189,0.173286795139986,0.115524530093324,0
"DCM",0.0487931506881658,0.0832155991645323,0.173286795139986,0.115524530093324,0
"Donor",0.122753461799694,0.204571161319134,0,0.346573590279973,1
"Donor",0.843477050325715,0.203496646215375,0.173286795139986,0.231049060186648,0
"Donor",0.261690526445677,-0.270749654404893,0.895879734614028,0,0
"Donor",1.27016354707858,0.434155048025698,0.173286795139986,0.115524530093324,1
"Donor",1.324328968305,0.00224147752641474,0.346573590279973,0.231049060186648,0
"Donor",1.12130350799146,0.0631741881087239,0.173286795139986,0,0
"Donor",1.53156448712884,-0.203302336986493,0.346573590279973,0.231049060186648,0
"Donor",1.65015246715857,0.131370265758624,0.621226662447,0.346573590279973,0
"Donor",0.285246323471041,0.168203898542529,0.549306144334055,0.183102048111352,0
"Donor",0.643364791150418,0.0715467214340837,0.447939867307014,0.346573590279973,0
"Donor",0.708341027482089,-0.104520562116789,0.173286795139986,0.115524530093324,0
"Donor",0.662542216660758,0.100892620603428,0.173286795139986,0,0
"Donor",1.64997906600458,0.155237058424478,0.346573590279973,0.298626578204676,0
"Donor",1.02123696049434,-0.140654765827,0.346573590279973,0.231049060186648,1
"Donor",1.49376072438359,-0.114498750880735,0.346573590279973,0.298626578204676,0
"Donor",0.228388287238243,-0.0262113252865847,0,0.115524530093324,0
"Donor",0.851843960475086,0.0312591877796557,0.274653072167027,0.231049060186648,1
"Donor",0.553897172057151,0.0705209482574269,0.173286795139986,0.462098120373297,0
"Donor",0.661238927658978,0.070390767825278,0.173286795139986,0.298626578204676,0
"DCM",0.823689831658291,-0.259198393223044,0.346573590279973,0.115524530093324,0
"Donor",0.519667965155364,-0.23127942092475,0.173286795139986,0.115524530093324,0
"Donor",1.55550978428193,-0.273347777160192,0.519860385419959,0.26823965207235,0
"Donor",1.07047730813213,-0.227014543348578,0,0.115524530093324,0
"Donor",0.896266883077024,-0.0897715036754363,0.346573590279973,0.115524530093324,0
"Donor",0.957726055386742,-0.0942517277273213,0.621226662447,0,0
"Donor",0.290246408565284,-0.143649625327103,0.346573590279973,0.115524530093324,0
"Donor",0.523369197953944,0.0649523670733241,0.346573590279973,0.231049060186648,0
"Donor",0.228982783839714,0.0932582857262866,0,0.115524530093324,0
"DCM",0.147478599700737,-0.0243397304774346,0.173286795139986,0.183102048111352,0
"DCM",0.43042533164947,-0.075662756888079,0.346573590279973,0,0
"Donor",0.862520630554064,-0.221874128978538,0.447939867307014,0,0
"Donor",1.37627105314102,0.246997997032867,0.519860385419959,0.231049060186648,1
"Donor",1.23061079730973,0.00417859953391803,0.895879734614027,0.231049060186648,0
"Donor",0.583408888288273,0.187099721281322,0.274653072167027,0,0
"Donor",0.269977381215755,0.157961862854246,0.173286795139986,0.231049060186648,0
"Donor",1.25119041639358,0.164005292589697,0.173286795139986,0.115524530093324,0
"Donor",1.051468308615,-0.218147688094132,0,0.115524530093324,1
"Donor",1.18777715201737,0.0149269160793993,0.346573590279973,0.115524530093324,0
"Donor",0.987643812555007,-0.107146631068272,0.173286795139986,0.231049060186648,0
"Donor",1.31404103669434,0.0892341681803476,0.173286795139986,0.115524530093324,2
"DCM",0.891047720873664,0.0645514609887885,0.447939867307014,0.183102048111352,0
"DCM",0.676947105849819,0.32472492322523,0.346573590279973,0.414151108298,0
"Donor",0.49218731394452,0.0697806954500827,0.794513457586986,0.298626578204676,0
"DCM",0.653571024306846,-0.0557446109874226,0.173286795139986,0,0
"Donor",1.23628359505191,0.0790886759867599,0.346573590279973,0.298626578204676,0
"Donor",0.662135759587427,-0.112462052243515,0,0,0
"Donor",0.923155963698328,-0.0211804565140991,0.173286795139986,0.298626578204676,0
"Donor",0.377327259476657,-0.0157457537987729,0,0.115524530093324,1
"DCM",0.378942162739752,-0.154434862741735,0.173286795139986,0,0
"DCM",0.540492508219464,-0.106724462487347,0.173286795139986,0.115524530093324,0
"Donor",1.11587176691332,-0.0906929827665328,0.173286795139986,0.115524530093324,0
"Donor",0.806163357765226,-0.25765963452282,0.346573590279973,0,0
"Donor",1.03412030785482,0.0176008966994349,0.621226662447,0.231049060186648,0
"Donor",1.43772910525417,0.0113034602776499,0.722592939474041,0.231049060186648,0
"Donor",0.758656041579011,-0.102854360675243,0.173286795139986,0,0
"Donor",0.679365217771277,0.0820977014681449,0.173286795139986,0.231049060186648,0
"Donor",0.40543464377218,0.0316145263853069,0.173286795139986,0.183102048111352,0
"Donor",0.870889496101331,-0.0377923695352882,0,0.115524530093324,1
"Donor",0.422203098452769,-0.259156279261225,0.346573590279973,0.115524530093324,0
"Donor",0.531414341832229,-0.242624553135182,0,0,0
"Donor",0.764391502117921,0.27951080240493,0.173286795139986,0.231049060186648,0
"Donor",1.13228190706608,-0.00754641724435828,0,0.298626578204676,0
"Donor",1.06917993807461,-0.0851050598564418,0.173286795139986,0.231049060186648,0
"Donor",0.775328170111534,-0.143984566424759,0.519860385419959,0.231049060186648,0
"Donor",1.44055138152711,-0.0138273716385862,0,0.115524530093324,0
"Donor",0.489273221494732,-0.0925127410264373,0.346573590279973,0,0
"Donor",0.517765586239805,-0.0627904232975141,0.173286795139986,0.115524530093324,0
"Donor",0.264354248083846,-0.096625506112831,0.346573590279973,0.231049060186648,0
"Donor",1.04922240651219,0.129580713619079,0.346573590279973,0.115524530093324,1
"Donor",0.733280718895957,0.126164062182632,0.173286795139986,0.115524530093324,0
"Donor",1.97429422476968,0.0198798530890983,0.621226662447,0.231049060186648,2
"DCM",0.667612935839524,-0.217002358699123,0.173286795139986,0.115524530093324,0
"Donor",1.15511841314748,0.0347539084371495,0.173286795139986,0,0
"Donor",0.485078246708487,0.000489715752025166,0.346573590279973,0.231049060186648,0
"Donor",0.709282978386085,-0.0246587070394172,0,0.115524530093324,0
"Donor",1.07860512822948,0.0738117534342104,0.447939867307014,0,0
"Donor",0.895640837917263,0.166850817028929,0.447939867307014,0.462098120373297,3
"Donor",0.651614720076267,0.27665212275259,0.173286795139986,0.231049060186648,0
"Donor",0.956594579010995,0.0796968783548967,0.173286795139986,0.115524530093324,1
"Donor",0.760361571788504,-0.112534270734349,0,0,1
"Donor",0.329766506855528,0.038655884816801,0.173286795139986,0.346573590279973,0
"Donor",0.567454383001372,0.119093015979042,0,0.414151108298,0
"Donor",0.612790168700649,0.0421649475938856,0,0.115524530093324,0
"Donor",1.03347837068642,0.437832582694719,0.346573590279973,0.346573590279973,0
"Donor",1.09382881761223,-0.0788866329430776,0.447939867307014,0,0
"Donor",0.922515986973806,-0.159534606135718,0.173286795139986,0,0
"Donor",0.909252485682499,0.101049095583859,0.693147180559945,0.231049060186648,0
"Donor",0.690448081506861,-0.156094428543727,0.519860385419959,0.298626578204676,1
"Donor",1.11884753382188,0.194185459478551,0.346573590279973,0.231049060186648,0
"Donor",0.609892638883147,-0.157694077828338,0.274653072167027,0.115524530093324,0
"Donor",0.633779361742219,-0.190354948103035,0.173286795139986,0,0
"Donor",0.972992345844074,0.123174551782692,0.346573590279973,0.231049060186648,1
"Donor",0.976635474078536,0.221181076889635,0.519860385419959,0.346573590279973,1
"Donor",1.2750266747387,0.0197036401427096,0.621226662447,0.231049060186648,0
"DCM",0.598207388711725,-0.0393791333399634,0,0,0
"Donor",0.292438653605738,-0.292093836017387,0.173286795139986,0.115524530093324,0
"Donor",1.21365346623106,0.0670007108900646,0.519860385419959,0.115524530093324,0
"Donor",0.228958997766247,0.326291116317171,0.173286795139986,0.231049060186648,0
"Donor",1.75011963660205,0.357647785372016,0.346573590279973,0.231049060186648,0
"Donor",0.920629294540097,0.0161700058331815,0.173286795139986,0,0
"Donor",0.835958506105769,-0.017675694684822,0.173286795139986,0.115524530093324,0
"DCM",0.488455893180725,0.186001041214766,0,0.231049060186648,0
"Donor",1.26178459879507,0.0419522292218897,0.346573590279973,0,0
"Donor",0.796395765332564,0.00218111533060467,0,0,1
"Donor",0.324384663183063,-0.0750950335576584,0,0.115524530093324,0
"Donor",0.341444765092249,0.142909818198189,0.274653072167027,0.298626578204676,0
"Donor",0.41992004608385,0.00861146833565835,0.621226662447,0.115524530093324,1
"Donor",0.480319486589054,0.0765019422763267,0.519860385419959,0.183102048111352,0
"Donor",0.953281862335729,-0.151362149388825,0.895879734614027,0.115524530093324,0
"Donor",0.904988241241608,0.220989666341494,0.693147180559945,0.231049060186648,1
"Donor",0.974889832875171,-0.138626949962933,0.519860385419959,0,0
"Donor",1.10826635869036,0.276648916969812,0.519860385419959,0.115524530093324,1
"DCM",0.284847199366142,0.06459918139107,0,0.115524530093324,0
"Donor",0.733593536845392,-0.0479342655147426,0.621226662447,0,0
"Donor",0.849488633917664,-0.134183366691237,0.173286795139986,0.231049060186648,0
"Donor",1.11328866218501,0.297462891558601,0.346573590279973,0.231049060186648,0
"Donor",1.27301339611237,0.288158403445065,0,0.346573590279973,1
"Donor",0.322844625398948,-0.0860158498618058,0,0.115524530093324,1
"Donor",0.442693659415084,0.00998482440349996,0.447939867307014,0.115524530093324,0
"Donor",0.932756859044555,0.304009340890955,0.173286795139986,0.231049060186648,0
"Donor",0.99261787416587,0.252926574376477,0.346573590279973,0.115524530093324,0
"Donor",0.890572599558921,0.063849761815939,0.173286795139986,0.346573590279973,0
"Donor",0.684590488784605,-0.234863958287507,0.173286795139986,0,0
"Donor",0.785526105013359,-0.283136187871933,0.677012550275553,0.115524530093324,0
"Donor",1.3673287590177,-0.119377772857156,0.346573590279973,0.231049060186648,0
"Donor",0.5936854045038,-0.216433109196493,0.173286795139986,0,0
"DCM",0.381048005934581,0.41376043525117,0.173286795139986,0.183102048111352,0
"Donor",1.12597226602717,0.0149977309297467,0.173286795139986,0.231049060186648,0
"Donor",0.72406248588114,-0.0442111348425374,0.173286795139986,0.183102048111352,0
"Donor",0.49980836052182,-0.0693469794032149,0.173286795139986,0,0
"Donor",0.72775956214812,0.475642335605915,0.346573590279973,0.26823965207235,0
"Donor",0.615178578770116,-0.278436937454959,0.173286795139986,0,0
"DCM",0.574466891619044,0.0498870635999501,0,0.115524530093324,0
"Donor",0.352681029985505,0.362266565577056,0.346573590279973,0.298626578204676,0
"Donor",0.853188185467751,-0.0510827506979979,0.173286795139986,0,0
