cell_id,ndufb7_expression,cell_type
SC_97461_6_46,0,N_LA_NCM
SC_97461_51_22,4,N_LA_NCM
SC_97461_17_35,17,N_LA_CM
SC_97461_60_70,0,N_LA_NCM
SC_97461_3_63,0,N_LA_NCM
SC_97461_9_57,0,N_LA_CM
SC_97461_8_20,1,N_LA_NCM
SC_97461_10_38,2,N_LA_NCM
SC_97461_12_16,171,N_LA_NCM
SC_97461_60_21,0,N_LA_NCM
SC_97461_43_7,0,N_LA_CM
SC_97461_19_14,26,N_LA_NCM
SC_97461_11_39,0,N_LA_NCM
SC_97461_2_25,0,N_LA_CM
SC_97461_11_2,0,N_LA_CM
SC_97461_37_19,3,N_LA_NCM
SC_97461_30_49,0,N_LA_CM
SC_97461_9_52,17,N_LA_CM
SC_97461_43_38,0,N_LA_NCM
SC_97461_8_23,1,N_LA_NCM
SC_97461_22_7,0,N_LA_CM
SC_97461_5_47,0,N_LA_NCM
SC_97461_25_30,0,N_LA_CM
SC_97461_62_61,0,N_LA_NCM
SC_97461_53_14,1,N_LA_NCM
SC_97461_45_50,0,N_LA_CM
SC_97461_63_30,0,N_LA_CM
SC_97461_35_35,0,N_LA_CM
SC_97461_7_18,4,N_LA_NCM
SC_97461_48_39,2,N_LA_NCM
SC_97461_49_66,0,N_LA_NCM
SC_97461_12_7,0,N_LA_CM
SC_97461_19_49,0,N_LA_CM
SC_97461_44_47,2,N_LA_NCM
SC_97461_4_16,11,N_LA_NCM
SC_97461_71_33,0,N_LA_CM
SC_97461_49_55,0,N_LA_CM
SC_97461_10_59,0,N_LA_CM
SC_97461_10_32,1,N_LA_CM
SC_97461_5_18,1,N_LA_NCM
SC_97461_19_2,0,N_LA_CM
SC_97461_63_50,0,N_LA_CM
SC_97461_8_21,3,N_LA_NCM
SC_97461_11_27,0,N_LA_CM
SC_97461_19_35,0,N_LA_CM
SC_97461_57_24,0,N_LA_CM
SC_97461_53_54,0,N_LA_CM
SC_97461_43_31,1,N_LA_CM
SC_97461_27_32,0,N_LA_CM
SC_97461_25_66,43,N_LA_NCM
SC_97461_47_55,0,N_LA_CM
SC_97461_2_6,0,N_LA_CM
SC_97461_18_5,13,N_LA_CM
SC_97461_45_55,0,N_LA_CM
SC_97461_57_38,0,N_LA_NCM
SC_97461_3_23,3,N_LA_NCM
SC_97461_22_17,2,N_LA_NCM
SC_97461_41_15,0,N_LA_NCM
SC_97461_46_7,1,N_LA_CM
SC_97461_48_22,0,N_LA_NCM
SC_97461_18_9,0,N_LA_CM
SC_97461_30_36,0,N_LA_NCM
SC_97461_61_3,0,N_LA_CM
SC_97461_22_53,0,N_LA_CM
SC_97461_45_16,20,N_LA_NCM
SC_97461_49_48,0,N_LA_CM
SC_97461_59_43,25,N_LA_NCM
SC_97461_48_52,0,N_LA_CM
SC_97461_1_56,0,N_LA_CM
SC_97461_14_45,0,N_LA_NCM
SC_97461_29_12,0,N_LA_NCM
SC_97461_8_32,0,N_LA_CM
SC_97461_42_62,0,N_LA_NCM
SC_97461_30_57,0,N_LA_CM
SC_97461_13_23,18,N_LA_NCM
SC_97461_47_7,0,N_LA_CM
SC_97461_67_55,0,N_LA_CM
SC_97461_8_16,1,N_LA_NCM
SC_97461_43_12,0,N_LA_NCM
SC_97461_0_30,0,N_LA_CM
SC_97461_37_33,0,N_LA_CM
SC_97461_29_50,0,N_LA_CM
SC_97461_14_59,0,N_LA_CM
SC_97461_14_12,20,N_LA_NCM
SC_97461_44_54,0,N_LA_CM
SC_97461_52_42,0,N_LA_NCM
SC_97461_62_15,5,N_LA_NCM
SC_97461_3_47,0,N_LA_NCM
SC_97461_38_69,1,N_LA_NCM
SC_97461_69_15,3,N_LA_NCM
SC_97461_34_52,0,N_LA_CM
SC_97461_62_33,0,N_LA_CM
SC_97461_17_48,0,N_LA_CM
SC_97461_43_62,0,N_LA_NCM
SC_97461_33_58,0,N_LA_CM
SC_97461_51_41,0,N_LA_NCM
SC_97461_34_1,0,N_LA_CM
SC_97461_9_34,0,N_LA_CM
SC_97461_38_52,2,N_LA_CM
SC_97461_1_23,7,N_LA_NCM
SC_97461_10_16,0,N_LA_NCM
SC_97461_55_63,20,N_LA_NCM
SC_97461_17_33,0,N_LA_CM
SC_97461_62_23,14,N_LA_NCM
SC_97461_10_11,1,N_LA_CM
SC_97461_42_19,0,N_LA_NCM
SC_97461_15_41,3,N_LA_NCM
SC_97461_55_19,54,N_LA_NCM
SC_97461_51_6,0,N_LA_CM
SC_97461_49_22,1,N_LA_NCM
SC_97461_39_68,101,N_LA_NCM
SC_97461_35_62,14,N_LA_NCM
SC_97461_18_6,0,N_LA_CM
SC_97461_37_5,0,N_LA_CM
SC_97461_59_68,0,N_LA_NCM
SC_97461_18_11,0,N_LA_CM
SC_97461_13_59,12,N_LA_CM
SC_97461_39_27,2,N_LA_CM
SC_97461_7_52,0,N_LA_CM
SC_97461_14_33,0,N_LA_CM
SC_97461_23_55,0,N_LA_CM
SC_97461_52_14,10,N_LA_NCM
SC_97461_17_6,0,N_LA_CM
SC_97461_49_12,1,N_LA_NCM
SC_97461_25_29,0,N_LA_CM
SC_97461_48_62,0,N_LA_NCM
SC_97461_15_43,4,N_LA_NCM
SC_97461_41_19,0,N_LA_NCM
SC_97461_51_15,4,N_LA_NCM
SC_97461_24_66,46,N_LA_NCM
SC_97461_58_22,0,N_LA_NCM
SC_97461_26_71,0,N_LA_NCM
SC_97461_17_31,0,N_LA_CM
SC_97461_31_49,0,N_LA_CM
SC_97461_54_18,9,N_LA_NCM
SC_97461_39_36,10,N_LA_NCM
SC_97461_47_13,10,N_LA_NCM
SC_97461_57_16,0,N_LA_NCM
SC_97461_42_16,0,N_LA_NCM
SC_97461_6_67,16,N_LA_NCM
SC_97461_43_46,0,N_LA_NCM
SC_97461_52_70,6,N_LA_NCM
SC_97461_21_51,0,N_LA_CM
SC_97461_3_6,6,N_LA_CM
SC_97461_25_13,26,N_LA_NCM
SC_97461_26_52,0,N_LA_CM
SC_97461_50_62,4,N_LA_NCM
SC_97461_66_67,3,N_LA_NCM
SC_97461_54_10,1,N_LA_CM
SC_97461_7_23,2,N_LA_NCM
SC_97461_39_49,0,N_LA_CM
SC_97461_11_20,0,N_LA_NCM
SC_97461_14_4,2,N_LA_CM
SC_97461_20_55,0,N_LA_CM
SC_97461_4_51,0,N_LA_CM
SC_97461_15_32,0,N_LA_CM
SC_97461_52_38,0,N_LA_NCM
SC_97461_32_3,0,N_LA_CM
SC_97461_25_26,0,N_LA_CM
SC_97461_28_67,0,N_LA_NCM
SC_97461_61_46,0,N_LA_NCM
SC_97461_51_24,1,N_LA_CM
SC_97461_25_44,0,N_LA_NCM
SC_97461_37_16,2,N_LA_NCM
SC_97461_52_25,0,N_LA_CM
SC_97461_51_60,22,N_LA_NCM
SC_97461_45_21,0,N_LA_NCM
SC_97461_55_12,0,N_LA_NCM
SC_97461_2_52,0,N_LA_CM
SC_97461_39_21,14,N_LA_NCM
SC_97461_21_54,1,N_LA_CM
SC_97461_60_39,0,N_LA_NCM
SC_97461_0_19,1,N_LA_NCM
SC_97461_29_1,0,N_LA_CM
SC_97461_31_60,0,N_LA_NCM
SC_97461_41_2,1,N_LA_CM
SC_97461_2_61,6,N_LA_NCM
SC_97461_5_62,23,N_LA_NCM
SC_97461_21_32,0,N_LA_CM
SC_97461_45_58,0,N_LA_CM
SC_97461_7_17,1,N_LA_NCM
SC_97461_42_1,0,N_LA_CM
SC_97461_14_9,0,N_LA_CM
SC_97461_33_0,10,N_LA_CM
SC_97461_53_57,0,N_LA_CM
SC_97461_22_24,0,N_LA_CM
SC_97461_48_66,0,N_LA_NCM
SC_97461_15_0,21,N_LA_CM
SC_97461_14_8,0,N_LA_CM
SC_97461_37_53,0,N_LA_CM
SC_97461_0_33,0,N_LA_CM
SC_97461_69_19,1,N_LA_NCM
SC_97461_37_54,0,N_LA_CM
SC_97461_43_1,0,N_LA_CM
SC_97461_49_23,0,N_LA_NCM
SC_97461_49_39,0,N_LA_NCM
SC_97461_2_27,0,N_LA_CM
SC_97461_0_23,6,N_LA_NCM
SC_97461_64_59,1,N_LA_CM
SC_97461_38_62,26,N_LA_NCM
SC_97461_26_59,0,N_LA_CM
SC_97461_68_67,11,N_LA_NCM
SC_97461_70_31,0,N_LA_CM
SC_97461_62_68,0,N_LA_NCM
SC_97461_63_67,0,N_LA_NCM
SC_97461_6_28,0,N_LA_CM
SC_97461_20_31,0,N_LA_CM
SC_97461_12_67,44,N_LA_NCM
SC_97461_5_15,0,N_LA_NCM
SC_97461_46_65,8,N_LA_NCM
SC_97461_23_71,56,N_LA_NCM
SC_97461_12_61,0,N_LA_NCM
SC_97461_15_29,0,N_LA_CM
SC_97461_0_42,0,N_LA_NCM
SC_97461_35_8,0,N_LA_CM
SC_97461_20_19,13,N_LA_NCM
SC_97461_39_23,17,N_LA_NCM
SC_97461_49_51,0,N_LA_CM
SC_97461_18_1,0,N_LA_CM
SC_97461_26_53,88,N_LA_CM
SC_97461_25_51,0,N_LA_CM
SC_97461_1_59,0,N_LA_CM
SC_97461_49_0,0,N_LA_CM
SC_97461_62_70,0,N_LA_NCM
SC_97461_44_63,0,N_LA_NCM
SC_97461_46_69,5,N_LA_NCM
SC_97461_32_23,1,N_LA_NCM
SC_97461_17_24,0,N_LA_CM
SC_97461_27_59,0,N_LA_CM
SC_97461_46_60,0,N_LA_NCM
SC_97461_12_24,0,N_LA_CM
SC_97461_36_7,0,N_LA_CM
SC_97461_16_21,0,N_LA_NCM
SC_97461_29_43,0,N_LA_NCM
SC_97461_31_46,0,N_LA_NCM
SC_97461_63_23,0,N_LA_NCM
SC_97461_53_42,0,N_LA_NCM
SC_97461_4_1,0,N_LA_CM
SC_97461_15_66,17,N_LA_NCM
SC_97461_1_38,1,N_LA_NCM
SC_97461_34_24,0,N_LA_CM
SC_97461_46_11,0,N_LA_CM
SC_97461_2_60,0,N_LA_NCM
SC_97461_18_3,0,N_LA_CM
SC_97461_6_27,0,N_LA_CM
SC_97461_59_60,0,N_LA_NCM
SC_97461_25_40,0,N_LA_NCM
SC_97461_59_21,0,N_LA_NCM
SC_97461_48_42,0,N_LA_NCM
SC_97461_15_18,1,N_LA_NCM
SC_97461_54_50,0,N_LA_CM
SC_97461_63_25,0,N_LA_CM
SC_97461_27_34,0,N_LA_CM
SC_97461_21_61,26,N_LA_NCM
SC_97461_11_13,11,N_LA_NCM
SC_97461_62_50,0,N_LA_CM
SC_97461_14_3,128,N_LA_CM
SC_97461_54_56,0,N_LA_CM
SC_97461_30_33,0,N_LA_CM
SC_97461_16_51,0,N_LA_CM
SC_97461_59_40,2,N_LA_NCM
SC_97461_34_39,22,N_LA_NCM
SC_97461_27_26,0,N_LA_CM
SC_97461_11_17,0,N_LA_NCM
SC_97461_15_9,0,N_LA_CM
SC_97461_25_35,0,N_LA_CM
SC_97461_60_14,3,N_LA_NCM
SC_97461_1_17,2,N_LA_NCM
SC_97461_55_48,0,N_LA_CM
SC_97461_30_5,0,N_LA_CM
SC_97461_38_54,2,N_LA_CM
SC_97461_67_20,20,N_LA_NCM
SC_97461_39_55,0,N_LA_CM
SC_97461_3_52,0,N_LA_CM
SC_97461_21_49,8,N_LA_CM
SC_97461_36_39,0,N_LA_NCM
SC_97461_46_23,0,N_LA_NCM
SC_97461_9_54,0,N_LA_CM
SC_97461_14_42,0,N_LA_NCM
SC_97461_28_69,0,N_LA_NCM
SC_97461_23_4,0,N_LA_CM
SC_97461_0_2,190,N_LA_CM
SC_97461_16_52,0,N_LA_CM
SC_97461_17_65,25,N_LA_NCM
SC_97461_9_23,0,N_LA_NCM
SC_97461_52_19,1,N_LA_NCM
SC_97461_20_41,6,N_LA_NCM
SC_97461_32_44,0,N_LA_NCM
SC_97461_11_14,0,N_LA_NCM
SC_97461_47_38,4,N_LA_NCM
SC_97461_33_21,0,N_LA_NCM
SC_97461_33_60,0,N_LA_NCM
SC_97461_51_48,0,N_LA_CM
SC_97461_13_34,0,N_LA_CM
SC_97461_11_0,0,N_LA_CM
SC_97461_71_16,0,N_LA_NCM
SC_97461_61_34,0,N_LA_CM
SC_97461_50_55,0,N_LA_CM
SC_97461_18_23,149,N_LA_NCM
SC_97461_53_49,0,N_LA_CM
SC_97461_55_55,0,N_LA_CM
SC_97461_10_20,0,N_LA_NCM
SC_97461_6_31,0,N_LA_CM
SC_97461_40_16,0,N_LA_NCM
SC_97461_11_7,0,N_LA_CM
SC_97461_20_58,0,N_LA_CM
SC_97461_51_64,2,N_LA_NCM
SC_97461_31_3,0,N_LA_CM
SC_97461_63_15,44,N_LA_NCM
SC_97461_64_29,0,N_LA_CM
SC_97461_69_39,13,N_LA_NCM
SC_97461_1_32,0,N_LA_CM
SC_97461_3_36,0,N_LA_NCM
SC_97461_46_59,0,N_LA_CM
SC_97461_9_36,0,N_LA_NCM
SC_97461_46_56,0,N_LA_CM
SC_97461_59_45,0,N_LA_NCM
SC_97461_58_11,1,N_LA_CM
SC_97461_39_25,0,N_LA_CM
SC_97461_15_59,0,N_LA_CM
SC_97461_54_36,1,N_LA_NCM
SC_97461_30_22,27,N_LA_NCM
SC_97461_68_51,0,N_LA_CM
SC_97461_44_20,0,N_LA_NCM
SC_97461_70_67,30,N_LA_NCM
SC_97461_26_12,27,N_LA_NCM
SC_97461_19_64,40,N_LA_NCM
SC_97461_17_55,0,N_LA_CM
SC_97461_4_17,0,N_LA_NCM
SC_97461_1_26,0,N_LA_CM
SC_97461_6_50,0,N_LA_CM
SC_97461_9_56,0,N_LA_CM
SC_97461_34_15,1,N_LA_NCM
SC_97461_5_39,0,N_LA_NCM
SC_97461_0_13,4,N_LA_NCM
SC_97461_13_64,18,N_LA_NCM
SC_97461_18_48,0,N_LA_CM
SC_97461_6_48,0,N_LA_CM
SC_97461_18_40,19,N_LA_NCM
SC_97461_35_27,0,N_LA_CM
SC_97461_28_51,0,N_LA_CM
SC_97461_5_34,0,N_LA_CM
SC_97461_1_11,0,N_LA_CM
SC_97461_6_19,0,N_LA_NCM
SC_97461_27_7,0,N_LA_CM
SC_97461_66_31,0,N_LA_CM
SC_97461_6_1,1,N_LA_CM
SC_97461_45_63,42,N_LA_NCM
SC_97461_14_37,0,N_LA_NCM
SC_97461_17_9,1,N_LA_CM
SC_97461_31_64,1,N_LA_NCM
SC_97461_71_45,83,N_LA_NCM
SC_97461_17_71,6,N_LA_NCM
SC_97461_8_42,0,N_LA_NCM
SC_97461_5_1,0,N_LA_CM
SC_97461_38_71,147,N_LA_NCM
SC_97461_34_6,12,N_LA_CM
SC_97461_8_8,2,N_LA_CM
SC_97461_10_7,1,N_LA_CM
SC_97461_21_16,6,N_LA_NCM
SC_97461_45_34,0,N_LA_CM
SC_97461_1_19,13,N_LA_NCM
SC_97461_10_67,0,N_LA_NCM
SC_97461_52_35,4,N_LA_CM
SC_97461_61_25,0,N_LA_CM
SC_97461_36_16,8,N_LA_NCM
SC_97461_70_44,2,N_LA_NCM
SC_97461_1_6,0,N_LA_CM
SC_97461_27_27,0,N_LA_CM
SC_97461_50_44,1,N_LA_NCM
SC_97461_57_0,0,N_LA_CM
SC_97461_56_31,0,N_LA_CM
SC_97461_49_71,72,N_LA_NCM
SC_97461_20_70,246,N_LA_NCM
SC_97461_43_66,113,N_LA_NCM
SC_97461_53_2,0,N_LA_CM
SC_97461_10_30,0,N_LA_CM
SC_97461_53_34,0,N_LA_CM
SC_97461_22_23,5,N_LA_NCM
SC_97461_8_33,0,N_LA_CM
SC_97461_42_21,6,N_LA_NCM
SC_97461_56_17,1,N_LA_NCM
SC_97461_19_51,29,N_LA_CM
SC_97461_45_45,10,N_LA_NCM
SC_97461_11_71,72,N_LA_NCM
SC_97461_48_12,3,N_LA_NCM
SC_97461_8_35,0,N_LA_CM
SC_97461_18_16,0,N_LA_NCM
SC_97461_26_6,0,N_LA_CM
SC_97461_32_21,0,N_LA_NCM
SC_97461_13_54,0,N_LA_CM
SC_97461_35_23,1,N_LA_NCM
SC_97461_35_44,25,N_LA_NCM
SC_97461_61_56,0,N_LA_CM
SC_97461_38_14,0,N_LA_NCM
SC_97461_21_63,3,N_LA_NCM
SC_97461_1_10,0,N_LA_CM
SC_97461_9_30,0,N_LA_CM
SC_97461_28_12,5,N_LA_NCM
SC_97461_0_21,1,N_LA_NCM
SC_97461_0_70,3,N_LA_NCM
SC_97461_2_0,6,N_LA_CM
SC_97461_12_54,0,N_LA_CM
SC_97461_13_22,39,N_LA_NCM
SC_97461_1_43,2,N_LA_NCM
SC_97461_37_70,36,N_LA_NCM
SC_97461_10_31,0,N_LA_CM
SC_97461_19_16,23,N_LA_NCM
SC_97461_19_27,5,N_LA_CM
SC_97461_14_71,0,N_LA_NCM
SC_97461_65_13,58,N_LA_NCM
SC_97461_65_19,3,N_LA_NCM
SC_97461_10_54,0,N_LA_CM
SC_97461_29_49,0,N_LA_CM
SC_97461_43_71,53,N_LA_NCM
SC_97461_32_56,1,N_LA_CM
SC_97461_40_40,32,N_LA_NCM
SC_97461_29_36,0,N_LA_NCM
SC_97461_7_55,0,N_LA_CM
SC_97461_55_25,1,N_LA_CM
SC_97461_38_2,0,N_LA_CM
SC_97461_8_27,0,N_LA_CM
SC_97461_42_51,2,N_LA_CM
SC_97461_60_20,0,N_LA_NCM
SC_97461_58_18,0,N_LA_NCM
SC_97461_20_68,4,N_LA_NCM
SC_97461_8_18,1,N_LA_NCM
SC_97461_23_26,0,N_LA_CM
SC_97461_71_24,2,N_LA_CM
SC_97461_59_7,16,N_LA_CM
SC_97461_57_57,0,N_LA_CM
SC_97461_26_60,12,N_LA_NCM
SC_97461_17_10,0,N_LA_CM
SC_97461_50_51,0,N_LA_CM
SC_97461_3_70,28,N_LA_NCM
SC_97461_32_12,0,N_LA_NCM
SC_97461_56_16,27,N_LA_NCM
SC_97461_51_40,0,N_LA_NCM
SC_97461_63_22,64,N_LA_NCM
SC_97461_66_47,0,N_LA_NCM
SC_97461_10_4,2,N_LA_CM
SC_97461_33_31,0,N_LA_CM
SC_97461_8_15,1,N_LA_NCM
SC_97461_30_3,0,N_LA_CM
SC_97461_10_60,14,N_LA_NCM
SC_97461_54_22,9,N_LA_NCM
SC_97461_25_36,17,N_LA_NCM
SC_97461_4_15,36,N_LA_NCM
SC_97461_10_24,0,N_LA_CM
SC_97461_16_49,1,N_LA_CM
SC_97461_61_15,6,N_LA_NCM
SC_97461_47_52,0,N_LA_CM
SC_97461_15_25,15,N_LA_CM
SC_97461_11_32,0,N_LA_CM
SC_97461_43_23,0,N_LA_NCM
SC_97461_58_28,0,N_LA_CM
SC_97461_58_31,0,N_LA_CM
SC_97461_36_69,53,N_LA_NCM
SC_97461_64_18,15,N_LA_NCM
SC_97461_50_49,0,N_LA_CM
SC_97461_16_36,1,N_LA_NCM
SC_97461_0_56,0,N_LA_CM
SC_97461_58_65,0,N_LA_NCM
SC_97461_17_57,0,N_LA_CM
SC_97461_8_2,0,N_LA_CM
SC_97461_6_71,0,N_LA_NCM
SC_97461_35_25,2,N_LA_CM
SC_97461_12_64,1,N_LA_NCM
SC_97461_67_42,0,N_LA_NCM
SC_97461_15_63,106,N_LA_NCM
SC_97461_5_19,10,N_LA_NCM
SC_97461_28_64,10,N_LA_NCM
SC_97461_21_48,1,N_LA_CM
SC_97461_28_66,1,N_LA_NCM
SC_97461_11_52,0,N_LA_CM
SC_97461_5_3,0,N_LA_CM
SC_97461_6_4,0,N_LA_CM
SC_97461_12_10,0,N_LA_CM
SC_97461_12_6,0,N_LA_CM
SC_97461_25_52,0,N_LA_CM
SC_97461_34_31,0,N_LA_CM
SC_97461_14_32,1,N_LA_CM
SC_97461_22_49,1,N_LA_CM
SC_97461_51_17,6,N_LA_NCM
SC_97461_37_6,0,N_LA_CM
SC_97461_21_0,0,N_LA_CM
SC_97461_53_70,1,N_LA_NCM
SC_97461_48_30,0,N_LA_CM
SC_97461_9_46,41,N_LA_NCM
SC_97461_5_38,0,N_LA_NCM
SC_97461_63_19,6,N_LA_NCM
SC_97461_3_0,0,N_LA_CM
SC_97461_2_38,0,N_LA_NCM
SC_97461_40_25,0,N_LA_CM
SC_97461_45_59,0,N_LA_CM
SC_97461_1_12,16,N_LA_NCM
SC_97461_9_59,0,N_LA_CM
SC_97461_61_68,0,N_LA_NCM
SC_97461_51_38,0,N_LA_NCM
SC_97461_58_39,6,N_LA_NCM
SC_97461_41_36,8,N_LA_NCM
SC_97461_7_39,0,N_LA_NCM
SC_97471_62_67,12,N_LA_NCM
SC_97471_29_42,1,N_LA_NCM
SC_97471_20_37,1,N_LA_NCM
SC_97471_35_46,7,N_LA_NCM
SC_97471_33_54,2,N_LA_CM
SC_97471_66_43,2,N_LA_NCM
SC_97471_62_9,21,N_LA_CM
SC_97471_63_0,24,N_LA_CM
SC_97471_55_5,6,N_LA_CM
SC_97471_54_11,9,N_LA_CM
SC_97471_65_66,14,N_LA_NCM
SC_97471_29_21,10,N_LA_NCM
SC_97471_20_5,22,N_LA_CM
SC_97471_69_36,2,N_LA_NCM
SC_97471_28_8,19,N_LA_CM
SC_97471_66_27,8,N_LA_CM
SC_97471_68_66,22,N_LA_NCM
SC_97471_27_12,25,N_LA_NCM
SC_97471_67_52,20,N_LA_CM
SC_97471_35_33,3,N_LA_CM
SC_97471_29_6,0,N_LA_CM
SC_97471_57_7,15,N_LA_CM
SC_97471_21_59,2,N_LA_CM
SC_97471_22_18,1,N_LA_NCM
SC_97471_35_24,6,N_LA_CM
SC_97471_62_48,16,N_LA_CM
SC_97471_67_54,14,N_LA_CM
SC_97471_19_48,12,N_LA_CM
SC_97471_24_3,46,N_LA_CM
SC_97471_63_47,14,N_LA_NCM
SC_97471_59_25,8,N_LA_CM
SC_97471_64_38,0,N_LA_NCM
SC_97471_29_37,0,N_LA_NCM
SC_97471_25_15,9,N_LA_NCM
SC_97471_27_33,3,N_LA_CM
SC_97471_25_8,1,N_LA_CM
SC_97471_55_34,5,N_LA_CM
SC_97471_65_45,2,N_LA_NCM
SC_97471_63_6,11,N_LA_CM
SC_97471_61_36,5,N_LA_NCM
SC_97471_71_67,11,N_LA_NCM
SC_97471_21_70,13,N_LA_NCM
SC_97471_55_59,2,N_LA_CM
SC_97471_59_37,5,N_LA_NCM
SC_97471_34_32,0,N_LA_CM
SC_97471_59_56,29,N_LA_CM
SC_97471_20_36,0,N_LA_NCM
SC_97471_33_25,0,N_LA_CM
SC_97471_62_64,9,N_LA_NCM
SC_97471_69_38,11,N_LA_NCM
SC_97471_19_5,36,N_LA_CM
SC_97471_21_69,7,N_LA_NCM
SC_97471_58_8,28,N_LA_CM
SC_97471_33_18,2,N_LA_NCM
SC_97471_20_32,0,N_LA_CM
SC_97471_26_50,32,N_LA_CM
SC_97471_58_48,1,N_LA_CM
SC_97471_28_31,1,N_LA_CM
SC_97471_62_39,19,N_LA_NCM
SC_97471_19_63,7,N_LA_NCM
SC_97471_35_66,6,N_LA_NCM
SC_97471_35_0,2,N_LA_CM
SC_97471_24_50,7,N_LA_CM
SC_97471_62_25,7,N_LA_CM
SC_97471_63_38,0,N_LA_NCM
SC_97471_56_61,3,N_LA_NCM
SC_97471_58_36,1,N_LA_NCM
SC_97471_61_20,3,N_LA_NCM
SC_97471_63_31,3,N_LA_CM
SC_97471_27_60,2,N_LA_NCM
SC_97471_19_33,8,N_LA_CM
SC_97471_57_26,1,N_LA_CM
SC_97471_59_27,1,N_LA_CM
SC_97471_31_27,1,N_LA_CM
SC_97471_28_45,5,N_LA_NCM
SC_97471_68_32,8,N_LA_CM
SC_97471_34_48,1,N_LA_CM
SC_97471_63_18,27,N_LA_NCM
SC_97471_27_18,15,N_LA_NCM
SC_97471_68_45,8,N_LA_NCM
SC_97471_56_37,13,N_LA_NCM
SC_97471_25_61,0,N_LA_NCM
SC_97471_34_42,1,N_LA_NCM
SC_97471_63_56,3,N_LA_CM
SC_97471_20_63,1,N_LA_NCM
SC_97471_64_6,5,N_LA_CM
SC_97471_21_45,0,N_LA_NCM
SC_97471_63_20,15,N_LA_NCM
SC_97471_29_40,0,N_LA_NCM
SC_97471_64_63,12,N_LA_NCM
SC_97471_65_31,14,N_LA_CM
SC_97471_33_19,5,N_LA_NCM
SC_97471_66_28,2,N_LA_CM
SC_97471_56_15,3,N_LA_NCM
SC_97471_61_35,8,N_LA_CM
SC_97471_57_43,5,N_LA_NCM
SC_97471_68_68,32,N_LA_NCM
SC_97471_18_44,1,N_LA_NCM
SC_97471_62_42,8,N_LA_NCM
SC_97471_67_36,22,N_LA_NCM
SC_97471_30_62,0,N_LA_NCM
SC_97471_57_21,14,N_LA_NCM
SC_97471_26_38,1,N_LA_NCM
SC_97471_33_62,3,N_LA_NCM
SC_97471_25_51,7,N_LA_CM
SC_97471_69_14,18,N_LA_NCM
SC_97471_26_16,2,N_LA_NCM
SC_97471_66_41,2,N_LA_NCM
SC_97471_27_55,1,N_LA_CM
SC_97471_20_59,1,N_LA_CM
SC_97471_33_7,0,N_LA_CM
SC_97471_71_27,2,N_LA_CM
SC_97471_69_17,81,N_LA_NCM
SC_97471_34_8,5,N_LA_CM
SC_97471_59_40,0,N_LA_NCM
SC_97471_21_44,0,N_LA_NCM
SC_97471_20_21,4,N_LA_NCM
SC_97471_32_39,1,N_LA_NCM
SC_97471_63_27,0,N_LA_CM
SC_97471_69_70,17,N_LA_NCM
SC_97471_63_13,3,N_LA_NCM
SC_97471_23_4,1,N_LA_CM
SC_97471_35_41,2,N_LA_NCM
SC_97471_33_60,4,N_LA_NCM
SC_97471_29_47,0,N_LA_NCM
SC_97471_58_13,14,N_LA_NCM
SC_97471_26_66,1,N_LA_NCM
SC_97471_63_15,9,N_LA_NCM
SC_97471_54_30,3,N_LA_CM
SC_97471_60_63,15,N_LA_NCM
SC_97471_58_42,26,N_LA_NCM
SC_97471_54_36,8,N_LA_NCM
SC_97471_28_60,0,N_LA_NCM
SC_97471_34_45,3,N_LA_NCM
SC_97471_19_34,2,N_LA_CM
SC_97471_25_3,30,N_LA_CM
SC_97471_68_12,14,N_LA_NCM
SC_97471_20_62,2,N_LA_NCM
SC_97471_21_66,2,N_LA_NCM
SC_97471_30_64,21,N_LA_NCM
SC_97471_22_19,6,N_LA_NCM
SC_97471_64_42,25,N_LA_NCM
SC_97471_60_43,14,N_LA_NCM
SC_97471_18_16,14,N_LA_NCM
SC_97471_35_44,7,N_LA_NCM
SC_97471_32_58,12,N_LA_CM
SC_97471_29_63,4,N_LA_NCM
SC_97471_68_3,34,N_LA_CM
SC_97471_58_55,9,N_LA_CM
SC_97471_32_67,85,N_LA_NCM
SC_97471_33_50,0,N_LA_CM
SC_97471_57_12,24,N_LA_NCM
SC_97471_67_40,24,N_LA_NCM
SC_97471_28_42,1,N_LA_NCM
SC_97471_26_7,0,N_LA_CM
SC_97471_18_51,1,N_LA_CM
SC_97471_32_56,16,N_LA_CM
SC_97471_65_43,3,N_LA_NCM
SC_97471_58_49,2,N_LA_CM
SC_97471_63_55,19,N_LA_CM
SC_97471_21_2,6,N_LA_CM
SC_97471_70_7,11,N_LA_CM
SC_97471_65_39,0,N_LA_NCM
SC_97471_58_65,9,N_LA_NCM
SC_97471_68_4,12,N_LA_CM
SC_97471_59_54,6,N_LA_CM
SC_97471_20_60,2,N_LA_NCM
SC_97471_18_29,2,N_LA_CM
SC_97471_67_65,2,N_LA_NCM
SC_97471_35_32,3,N_LA_CM
SC_97471_19_8,23,N_LA_CM
SC_97471_63_39,12,N_LA_NCM
SC_97471_21_50,8,N_LA_CM
SC_97474_15_5,0,N_LA_CM
SC_97474_52_50,0,N_LA_CM
SC_97474_62_67,1,N_LA_NCM
SC_97474_16_35,0,N_LA_CM
SC_97474_56_43,4,N_LA_NCM
SC_97474_25_53,0,N_LA_CM
